-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	redwood city
0	ReportID0	HasWeather	foggy
0	ReportID0	HasLowTemp	30F
0	ReportID0	HasHighTemp	50F
0	ReportID0	HasDate	monday
0	redwood city	IsLocationOf	ReportID0
0	foggy	IsWeatherOf	ReportID0
0	30F	IsLowTempOf	ReportID0
0	50F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	redwood city
0	ReportID1	HasWeather	windy
0	ReportID1	HasLowTemp	20F
0	ReportID1	HasHighTemp	40F
0	ReportID1	HasDate	tuesday
0	redwood city	IsLocationOf	ReportID1
0	windy	IsWeatherOf	ReportID1
0	20F	IsLowTempOf	ReportID1
0	40F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	redwood city
0	ReportID2	HasWeather	warm
0	ReportID2	HasLowTemp	70F
0	ReportID2	HasHighTemp	90F
0	ReportID2	HasDate	wednesday
0	redwood city	IsLocationOf	ReportID2
0	warm	IsWeatherOf	ReportID2
0	70F	IsLowTempOf	ReportID2
0	90F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	redwood city
0	ReportID3	HasWeather	clear skies
0	ReportID3	HasLowTemp	70F
0	ReportID3	HasHighTemp	90F
0	ReportID3	HasDate	thursday
0	redwood city	IsLocationOf	ReportID3
0	clear skies	IsWeatherOf	ReportID3
0	70F	IsLowTempOf	ReportID3
0	90F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	redwood city
0	ReportID4	HasWeather	stormy
0	ReportID4	HasLowTemp	30F
0	ReportID4	HasHighTemp	50F
0	ReportID4	HasDate	friday
0	redwood city	IsLocationOf	ReportID4
0	stormy	IsWeatherOf	ReportID4
0	30F	IsLowTempOf	ReportID4
0	50F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	redwood city
0	ReportID5	HasWeather	hail
0	ReportID5	HasLowTemp	20F
0	ReportID5	HasHighTemp	30F
0	ReportID5	HasDate	saturday
0	redwood city	IsLocationOf	ReportID5
0	hail	IsWeatherOf	ReportID5
0	20F	IsLowTempOf	ReportID5
0	30F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	redwood city
0	ReportID6	HasWeather	hail
0	ReportID6	HasLowTemp	90F
0	ReportID6	HasHighTemp	100F
0	ReportID6	HasDate	sunday
0	redwood city	IsLocationOf	ReportID6
0	hail	IsWeatherOf	ReportID6
0	90F	IsLowTempOf	ReportID6
0	100F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	compton
1	ReportID7	HasWeather	rain
1	ReportID7	HasLowTemp	20F
1	ReportID7	HasHighTemp	30F
1	ReportID7	HasDate	monday
1	compton	IsLocationOf	ReportID7
1	rain	IsWeatherOf	ReportID7
1	20F	IsLowTempOf	ReportID7
1	30F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	compton
1	ReportID8	HasWeather	foggy
1	ReportID8	HasLowTemp	80F
1	ReportID8	HasHighTemp	100F
1	ReportID8	HasDate	tuesday
1	compton	IsLocationOf	ReportID8
1	foggy	IsWeatherOf	ReportID8
