-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	alhambra
0	ReportID0	HasWeather	rain
0	ReportID0	HasLowTemp	50F
0	ReportID0	HasHighTemp	60F
0	ReportID0	HasDate	monday
0	alhambra	IsLocationOf	ReportID0
0	rain	IsWeatherOf	ReportID0
0	50F	IsLowTempOf	ReportID0
0	60F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	alhambra
0	ReportID1	HasWeather	drizzle
0	ReportID1	HasLowTemp	60F
0	ReportID1	HasHighTemp	70F
0	ReportID1	HasDate	tuesday
0	alhambra	IsLocationOf	ReportID1
0	drizzle	IsWeatherOf	ReportID1
0	60F	IsLowTempOf	ReportID1
0	70F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	alhambra
0	ReportID2	HasWeather	snow
0	ReportID2	HasLowTemp	30F
0	ReportID2	HasHighTemp	50F
0	ReportID2	HasDate	wednesday
0	alhambra	IsLocationOf	ReportID2
0	snow	IsWeatherOf	ReportID2
0	30F	IsLowTempOf	ReportID2
0	50F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	alhambra
0	ReportID3	HasWeather	clear skies
0	ReportID3	HasLowTemp	90F
0	ReportID3	HasHighTemp	100F
0	ReportID3	HasDate	thursday
0	alhambra	IsLocationOf	ReportID3
0	clear skies	IsWeatherOf	ReportID3
0	90F	IsLowTempOf	ReportID3
0	100F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	alhambra
0	ReportID4	HasWeather	clear skies
0	ReportID4	HasLowTemp	80F
0	ReportID4	HasHighTemp	90F
0	ReportID4	HasDate	friday
0	alhambra	IsLocationOf	ReportID4
0	clear skies	IsWeatherOf	ReportID4
0	80F	IsLowTempOf	ReportID4
0	90F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	alhambra
0	ReportID5	HasWeather	windy
0	ReportID5	HasLowTemp	50F
0	ReportID5	HasHighTemp	70F
0	ReportID5	HasDate	saturday
0	alhambra	IsLocationOf	ReportID5
0	windy	IsWeatherOf	ReportID5
0	50F	IsLowTempOf	ReportID5
0	70F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	alhambra
0	ReportID6	HasWeather	hail
0	ReportID6	HasLowTemp	60F
0	ReportID6	HasHighTemp	70F
0	ReportID6	HasDate	sunday
0	alhambra	IsLocationOf	ReportID6
0	hail	IsWeatherOf	ReportID6
0	60F	IsLowTempOf	ReportID6
0	70F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	exeter
1	ReportID7	HasWeather	warm
1	ReportID7	HasLowTemp	90F
1	ReportID7	HasHighTemp	100F
1	ReportID7	HasDate	monday
1	exeter	IsLocationOf	ReportID7
1	warm	IsWeatherOf	ReportID7
1	90F	IsLowTempOf	ReportID7
1	100F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	exeter
1	ReportID8	HasWeather	overcast
1	ReportID8	HasLowTemp	40F
1	ReportID8	HasHighTemp	50F
1	ReportID8	HasDate	tuesday
1	exeter	IsLocationOf	ReportID8
1	overcast	IsWeatherOf	ReportID8
1	40F	IsLowTempOf	ReportID8
1	50F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	exeter
1	ReportID9	HasWeather	cloudy
1	ReportID9	HasLowTemp	40F
1	ReportID9	HasHighTemp	50F
1	ReportID9	HasDate	wednesday
1	exeter	IsLocationOf	ReportID9
1	cloudy	IsWeatherOf	ReportID9
1	40F	IsLowTempOf	ReportID9
1	50F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	exeter
1	ReportID10	HasWeather	drizzle
1	ReportID10	HasLowTemp	50F
1	ReportID10	HasHighTemp	70F
1	ReportID10	HasDate	thursday
1	exeter	IsLocationOf	ReportID10
1	drizzle	IsWeatherOf	ReportID10
1	50F	IsLowTempOf	ReportID10
1	70F	IsHighTempOf	ReportID10
