-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	mountain view
0	ReportID0	HasWeather	cloudy
0	ReportID0	HasLowTemp	80F
0	ReportID0	HasHighTemp	100F
0	ReportID0	HasDate	monday
0	mountain view	IsLocationOf	ReportID0
0	cloudy	IsWeatherOf	ReportID0
0	80F	IsLowTempOf	ReportID0
0	100F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	mountain view
0	ReportID1	HasWeather	rain
0	ReportID1	HasLowTemp	80F
0	ReportID1	HasHighTemp	90F
0	ReportID1	HasDate	tuesday
0	mountain view	IsLocationOf	ReportID1
0	rain	IsWeatherOf	ReportID1
0	80F	IsLowTempOf	ReportID1
0	90F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	mountain view
0	ReportID2	HasWeather	hot
0	ReportID2	HasLowTemp	50F
0	ReportID2	HasHighTemp	70F
0	ReportID2	HasDate	wednesday
0	mountain view	IsLocationOf	ReportID2
0	hot	IsWeatherOf	ReportID2
0	50F	IsLowTempOf	ReportID2
0	70F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	mountain view
0	ReportID3	HasWeather	drizzle
0	ReportID3	HasLowTemp	60F
0	ReportID3	HasHighTemp	80F
0	ReportID3	HasDate	thursday
0	mountain view	IsLocationOf	ReportID3
0	drizzle	IsWeatherOf	ReportID3
0	60F	IsLowTempOf	ReportID3
0	80F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	mountain view
0	ReportID4	HasWeather	dry
0	ReportID4	HasLowTemp	50F
0	ReportID4	HasHighTemp	60F
0	ReportID4	HasDate	friday
0	mountain view	IsLocationOf	ReportID4
0	dry	IsWeatherOf	ReportID4
0	50F	IsLowTempOf	ReportID4
0	60F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	mountain view
0	ReportID5	HasWeather	clear skies
0	ReportID5	HasLowTemp	80F
0	ReportID5	HasHighTemp	90F
0	ReportID5	HasDate	saturday
0	mountain view	IsLocationOf	ReportID5
0	clear skies	IsWeatherOf	ReportID5
0	80F	IsLowTempOf	ReportID5
0	90F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	mountain view
0	ReportID6	HasWeather	windy
0	ReportID6	HasLowTemp	30F
0	ReportID6	HasHighTemp	40F
0	ReportID6	HasDate	sunday
0	mountain view	IsLocationOf	ReportID6
0	windy	IsWeatherOf	ReportID6
0	30F	IsLowTempOf	ReportID6
0	40F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	cleveland
1	ReportID7	HasWeather	foggy
1	ReportID7	HasLowTemp	60F
1	ReportID7	HasHighTemp	80F
1	ReportID7	HasDate	monday
1	cleveland	IsLocationOf	ReportID7
1	foggy	IsWeatherOf	ReportID7
1	60F	IsLowTempOf	ReportID7
1	80F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	cleveland
1	ReportID8	HasWeather	foggy
1	ReportID8	HasLowTemp	90F
1	ReportID8	HasHighTemp	100F
1	ReportID8	HasDate	tuesday
1	cleveland	IsLocationOf	ReportID8
1	foggy	IsWeatherOf	ReportID8
1	90F	IsLowTempOf	ReportID8
1	100F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	cleveland
1	ReportID9	HasWeather	cloudy
1	ReportID9	HasLowTemp	40F
1	ReportID9	HasHighTemp	50F
1	ReportID9	HasDate	wednesday
1	cleveland	IsLocationOf	ReportID9
1	cloudy	IsWeatherOf	ReportID9
1	40F	IsLowTempOf	ReportID9
1	50F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	cleveland
1	ReportID10	HasWeather	overcast
1	ReportID10	HasLowTemp	50F
1	ReportID10	HasHighTemp	70F
1	ReportID10	HasDate	thursday
1	cleveland	IsLocationOf	ReportID10
1	overcast	IsWeatherOf	ReportID10
1	50F	IsLowTempOf	ReportID10
1	70F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	cleveland
1	ReportID11	HasWeather	snow
1	ReportID11	HasLowTemp	20F
1	ReportID11	HasHighTemp	30F
1	ReportID11	HasDate	friday
1	cleveland	IsLocationOf	ReportID11
1	snow	IsWeatherOf	ReportID11
1	20F	IsLowTempOf	ReportID11
1	30F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	cleveland
1	ReportID12	HasWeather	clear skies
1	ReportID12	HasLowTemp	70F
1	ReportID12	HasHighTemp	80F
1	ReportID12	HasDate	saturday
1	cleveland	IsLocationOf	ReportID12
1	clear skies	IsWeatherOf	ReportID12
1	70F	IsLowTempOf	ReportID12
1	80F	IsHighTempOf	ReportID12
1	saturday	IsDateOf	ReportID12
1	ReportID13	HasLocation	cleveland
1	ReportID13	HasWeather	hot
1	ReportID13	HasLowTemp	80F
1	ReportID13	HasHighTemp	100F
1	ReportID13	HasDate	sunday
1	cleveland	IsLocationOf	ReportID13
1	hot	IsWeatherOf	ReportID13
1	80F	IsLowTempOf	ReportID13
1	100F	IsHighTempOf	ReportID13
1	sunday	IsDateOf	ReportID13
2	ReportID14	HasLocation	inglewood
2	ReportID14	HasWeather	dry
2	ReportID14	HasLowTemp	50F
2	ReportID14	HasHighTemp	70F
2	ReportID14	HasDate	monday
2	inglewood	IsLocationOf	ReportID14
2	dry	IsWeatherOf	ReportID14
2	50F	IsLowTempOf	ReportID14
2	70F	IsHighTempOf	ReportID14
2	monday	IsDateOf	ReportID14
2	ReportID15	HasLocation	inglewood
2	ReportID15	HasWeather	blizzard
2	ReportID15	HasLowTemp	40F
2	ReportID15	HasHighTemp	50F
2	ReportID15	HasDate	tuesday
2	inglewood	IsLocationOf	ReportID15
2	blizzard	IsWeatherOf	ReportID15
2	40F	IsLowTempOf	ReportID15
2	50F	IsHighTempOf	ReportID15
2	tuesday	IsDateOf	ReportID15
2	ReportID16	HasLocation	inglewood
2	ReportID16	HasWeather	rain
2	ReportID16	HasLowTemp	60F
2	ReportID16	HasHighTemp	70F
2	ReportID16	HasDate	wednesday
2	inglewood	IsLocationOf	ReportID16
2	rain	IsWeatherOf	ReportID16
2	60F	IsLowTempOf	ReportID16
2	70F	IsHighTempOf	ReportID16
2	wednesday	IsDateOf	ReportID16
2	ReportID17	HasLocation	inglewood
2	ReportID17	HasWeather	cloudy
2	ReportID17	HasLowTemp	60F
2	ReportID17	HasHighTemp	80F
2	ReportID17	HasDate	thursday
2	inglewood	IsLocationOf	ReportID17
2	cloudy	IsWeatherOf	ReportID17
2	60F	IsLowTempOf	ReportID17
2	80F	IsHighTempOf	ReportID17
2	thursday	IsDateOf	ReportID17
2	ReportID18	HasLocation	inglewood
2	ReportID18	HasWeather	snow
2	ReportID18	HasLowTemp	30F
2	ReportID18	HasHighTemp	50F
2	ReportID18	HasDate	friday
2	inglewood	IsLocationOf	ReportID18
2	snow	IsWeatherOf	ReportID18
2	30F	IsLowTempOf	ReportID18
2	50F	IsHighTempOf	ReportID18
2	friday	IsDateOf	ReportID18
2	ReportID19	HasLocation	inglewood
2	ReportID19	HasWeather	dry
2	ReportID19	HasLowTemp	50F
2	ReportID19	HasHighTemp	60F
2	ReportID19	HasDate	saturday
2	inglewood	IsLocationOf	ReportID19
2	dry	IsWeatherOf	ReportID19
2	50F	IsLowTempOf	ReportID19
2	60F	IsHighTempOf	ReportID19
2	saturday	IsDateOf	ReportID19
2	ReportID20	HasLocation	inglewood
2	ReportID20	HasWeather	cloudy
2	ReportID20	HasLowTemp	30F
2	ReportID20	HasHighTemp	50F
2	ReportID20	HasDate	sunday
2	inglewood	IsLocationOf	ReportID20
2	cloudy	IsWeatherOf	ReportID20
2	30F	IsLowTempOf	ReportID20
2	50F	IsHighTempOf	ReportID20
2	sunday	IsDateOf	ReportID20
3	ReportID21	HasLocation	compton
3	ReportID21	HasWeather	warm
3	ReportID21	HasLowTemp	90F
3	ReportID21	HasHighTemp	100F
3	ReportID21	HasDate	monday
3	compton	IsLocationOf	ReportID21
3	warm	IsWeatherOf	ReportID21
3	90F	IsLowTempOf	ReportID21
3	100F	IsHighTempOf	ReportID21
3	monday	IsDateOf	ReportID21
3	ReportID22	HasLocation	compton
3	ReportID22	HasWeather	hot
3	ReportID22	HasLowTemp	90F
3	ReportID22	HasHighTemp	100F
3	ReportID22	HasDate	tuesday
3	compton	IsLocationOf	ReportID22
3	hot	IsWeatherOf	ReportID22
3	90F	IsLowTempOf	ReportID22
3	100F	IsHighTempOf	ReportID22
3	tuesday	IsDateOf	ReportID22
3	ReportID23	HasLocation	compton
3	ReportID23	HasWeather	drizzle
3	ReportID23	HasLowTemp	50F
3	ReportID23	HasHighTemp	60F
3	ReportID23	HasDate	wednesday
3	compton	IsLocationOf	ReportID23
3	drizzle	IsWeatherOf	ReportID23
3	50F	IsLowTempOf	ReportID23
3	60F	IsHighTempOf	ReportID23
3	wednesday	IsDateOf	ReportID23
3	ReportID24	HasLocation	compton
3	ReportID24	HasWeather	humid
3	ReportID24	HasLowTemp	90F
3	ReportID24	HasHighTemp	100F
3	ReportID24	HasDate	thursday
3	compton	IsLocationOf	ReportID24
3	humid	IsWeatherOf	ReportID24
3	90F	IsLowTempOf	ReportID24
3	100F	IsHighTempOf	ReportID24
3	thursday	IsDateOf	ReportID24
3	ReportID25	HasLocation	compton
3	ReportID25	HasWeather	frost
3	ReportID25	HasLowTemp	30F
3	ReportID25	HasHighTemp	40F
3	ReportID25	HasDate	friday
3	compton	IsLocationOf	ReportID25
3	frost	IsWeatherOf	ReportID25
3	30F	IsLowTempOf	ReportID25
3	40F	IsHighTempOf	ReportID25
3	friday	IsDateOf	ReportID25
3	ReportID26	HasLocation	compton
3	ReportID26	HasWeather	windy
3	ReportID26	HasLowTemp	80F
3	ReportID26	HasHighTemp	100F
3	ReportID26	HasDate	saturday
3	compton	IsLocationOf	ReportID26
3	windy	IsWeatherOf	ReportID26
3	80F	IsLowTempOf	ReportID26
3	100F	IsHighTempOf	ReportID26
3	saturday	IsDateOf	ReportID26
3	ReportID27	HasLocation	compton
3	ReportID27	HasWeather	rain
3	ReportID27	HasLowTemp	60F
3	ReportID27	HasHighTemp	70F
3	ReportID27	HasDate	sunday
3	compton	IsLocationOf	ReportID27
3	rain	IsWeatherOf	ReportID27
3	60F	IsLowTempOf	ReportID27
3	70F	IsHighTempOf	ReportID27
3	sunday	IsDateOf	ReportID27
4	ReportID28	HasLocation	menlo park
4	ReportID28	HasWeather	hot
4	ReportID28	HasLowTemp	80F
4	ReportID28	HasHighTemp	90F
4	ReportID28	HasDate	monday
4	menlo park	IsLocationOf	ReportID28
4	hot	IsWeatherOf	ReportID28
4	80F	IsLowTempOf	ReportID28
4	90F	IsHighTempOf	ReportID28
4	monday	IsDateOf	ReportID28
4	ReportID29	HasLocation	menlo park
4	ReportID29	HasWeather	windy
4	ReportID29	HasLowTemp	60F
4	ReportID29	HasHighTemp	70F
4	ReportID29	HasDate	tuesday
4	menlo park	IsLocationOf	ReportID29
4	windy	IsWeatherOf	ReportID29
4	60F	IsLowTempOf	ReportID29
4	70F	IsHighTempOf	ReportID29
4	tuesday	IsDateOf	ReportID29
4	ReportID30	HasLocation	menlo park
4	ReportID30	HasWeather	frost
4	ReportID30	HasLowTemp	30F
4	ReportID30	HasHighTemp	40F
4	ReportID30	HasDate	wednesday
4	menlo park	IsLocationOf	ReportID30
4	frost	IsWeatherOf	ReportID30
4	30F	IsLowTempOf	ReportID30
4	40F	IsHighTempOf	ReportID30
4	wednesday	IsDateOf	ReportID30
4	ReportID31	HasLocation	menlo park
4	ReportID31	HasWeather	rain
4	ReportID31	HasLowTemp	40F
4	ReportID31	HasHighTemp	60F
4	ReportID31	HasDate	thursday
4	menlo park	IsLocationOf	ReportID31
4	rain	IsWeatherOf	ReportID31
4	40F	IsLowTempOf	ReportID31
4	60F	IsHighTempOf	ReportID31
4	thursday	IsDateOf	ReportID31
4	ReportID32	HasLocation	menlo park
4	ReportID32	HasWeather	foggy
4	ReportID32	HasLowTemp	90F
4	ReportID32	HasHighTemp	100F
4	ReportID32	HasDate	friday
4	menlo park	IsLocationOf	ReportID32
4	foggy	IsWeatherOf	ReportID32
4	90F	IsLowTempOf	ReportID32
4	100F	IsHighTempOf	ReportID32
4	friday	IsDateOf	ReportID32
4	ReportID33	HasLocation	menlo park
