-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	fresno
0	ReportID0	HasWeather	clear skies
0	ReportID0	HasLowTemp	50F
0	ReportID0	HasHighTemp	60F
0	ReportID0	HasDate	monday
0	fresno	IsLocationOf	ReportID0
0	clear skies	IsWeatherOf	ReportID0
0	50F	IsLowTempOf	ReportID0
0	60F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	fresno
0	ReportID1	HasWeather	rain
0	ReportID1	HasLowTemp	30F
0	ReportID1	HasHighTemp	40F
0	ReportID1	HasDate	tuesday
0	fresno	IsLocationOf	ReportID1
0	rain	IsWeatherOf	ReportID1
0	30F	IsLowTempOf	ReportID1
0	40F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	fresno
0	ReportID2	HasWeather	stormy
0	ReportID2	HasLowTemp	50F
0	ReportID2	HasHighTemp	60F
0	ReportID2	HasDate	wednesday
0	fresno	IsLocationOf	ReportID2
0	stormy	IsWeatherOf	ReportID2
0	50F	IsLowTempOf	ReportID2
0	60F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	fresno
0	ReportID3	HasWeather	cloudy
0	ReportID3	HasLowTemp	90F
0	ReportID3	HasHighTemp	100F
0	ReportID3	HasDate	thursday
0	fresno	IsLocationOf	ReportID3
0	cloudy	IsWeatherOf	ReportID3
0	90F	IsLowTempOf	ReportID3
0	100F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	fresno
0	ReportID4	HasWeather	foggy
0	ReportID4	HasLowTemp	90F
0	ReportID4	HasHighTemp	100F
0	ReportID4	HasDate	friday
0	fresno	IsLocationOf	ReportID4
0	foggy	IsWeatherOf	ReportID4
0	90F	IsLowTempOf	ReportID4
0	100F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	fresno
0	ReportID5	HasWeather	dry
0	ReportID5	HasLowTemp	50F
0	ReportID5	HasHighTemp	60F
0	ReportID5	HasDate	saturday
0	fresno	IsLocationOf	ReportID5
0	dry	IsWeatherOf	ReportID5
0	50F	IsLowTempOf	ReportID5
0	60F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	fresno
0	ReportID6	HasWeather	cloudy
0	ReportID6	HasLowTemp	30F
0	ReportID6	HasHighTemp	50F
0	ReportID6	HasDate	sunday
0	fresno	IsLocationOf	ReportID6
0	cloudy	IsWeatherOf	ReportID6
0	30F	IsLowTempOf	ReportID6
0	50F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	danville
1	ReportID7	HasWeather	rain
1	ReportID7	HasLowTemp	50F
1	ReportID7	HasHighTemp	70F
1	ReportID7	HasDate	monday
1	danville	IsLocationOf	ReportID7
1	rain	IsWeatherOf	ReportID7
1	50F	IsLowTempOf	ReportID7
1	70F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	danville
1	ReportID8	HasWeather	windy
1	ReportID8	HasLowTemp	60F
1	ReportID8	HasHighTemp	70F
1	ReportID8	HasDate	tuesday
1	danville	IsLocationOf	ReportID8
1	windy	IsWeatherOf	ReportID8
1	60F	IsLowTempOf	ReportID8
1	70F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	danville
1	ReportID9	HasWeather	windy
1	ReportID9	HasLowTemp	30F
1	ReportID9	HasHighTemp	50F
1	ReportID9	HasDate	wednesday
1	danville	IsLocationOf	ReportID9
1	windy	IsWeatherOf	ReportID9
1	30F	IsLowTempOf	ReportID9
1	50F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	danville
1	ReportID10	HasWeather	cloudy
1	ReportID10	HasLowTemp	50F
1	ReportID10	HasHighTemp	60F
1	ReportID10	HasDate	thursday
1	danville	IsLocationOf	ReportID10
1	cloudy	IsWeatherOf	ReportID10
1	50F	IsLowTempOf	ReportID10
1	60F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	danville
1	ReportID11	HasWeather	rain
1	ReportID11	HasLowTemp	30F
1	ReportID11	HasHighTemp	50F
1	ReportID11	HasDate	friday
1	danville	IsLocationOf	ReportID11
1	rain	IsWeatherOf	ReportID11
1	30F	IsLowTempOf	ReportID11
1	50F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	danville
1	ReportID12	HasWeather	cloudy
1	ReportID12	HasLowTemp	50F
1	ReportID12	HasHighTemp	60F
1	ReportID12	HasDate	saturday
1	danville	IsLocationOf	ReportID12
1	cloudy	IsWeatherOf	ReportID12
1	50F	IsLowTempOf	ReportID12
1	60F	IsHighTempOf	ReportID12
1	saturday	IsDateOf	ReportID12
1	ReportID13	HasLocation	danville
1	ReportID13	HasWeather	rain
1	ReportID13	HasLowTemp	60F
1	ReportID13	HasHighTemp	80F
1	ReportID13	HasDate	sunday
1	danville	IsLocationOf	ReportID13
1	rain	IsWeatherOf	ReportID13
1	60F	IsLowTempOf	ReportID13
1	80F	IsHighTempOf	ReportID13
1	sunday	IsDateOf	ReportID13
2	ReportID14	HasLocation	brentwood
2	ReportID14	HasWeather	snow
2	ReportID14	HasLowTemp	80F
2	ReportID14	HasHighTemp	90F
2	ReportID14	HasDate	monday
2	brentwood	IsLocationOf	ReportID14
2	snow	IsWeatherOf	ReportID14
2	80F	IsLowTempOf	ReportID14
2	90F	IsHighTempOf	ReportID14
2	monday	IsDateOf	ReportID14
2	ReportID15	HasLocation	brentwood
2	ReportID15	HasWeather	overcast
