-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	oakland
0	ReportID0	HasWeather	misty
0	ReportID0	HasLowTemp	30F
0	ReportID0	HasHighTemp	40F
0	ReportID0	HasDate	monday
0	oakland	IsLocationOf	ReportID0
0	misty	IsWeatherOf	ReportID0
0	30F	IsLowTempOf	ReportID0
0	40F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	oakland
0	ReportID1	HasWeather	dry
0	ReportID1	HasLowTemp	30F
0	ReportID1	HasHighTemp	50F
0	ReportID1	HasDate	tuesday
0	oakland	IsLocationOf	ReportID1
0	dry	IsWeatherOf	ReportID1
0	30F	IsLowTempOf	ReportID1
0	50F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	oakland
0	ReportID2	HasWeather	rain
0	ReportID2	HasLowTemp	40F
0	ReportID2	HasHighTemp	50F
0	ReportID2	HasDate	wednesday
0	oakland	IsLocationOf	ReportID2
0	rain	IsWeatherOf	ReportID2
0	40F	IsLowTempOf	ReportID2
0	50F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	oakland
0	ReportID3	HasWeather	clear skies
0	ReportID3	HasLowTemp	80F
0	ReportID3	HasHighTemp	90F
0	ReportID3	HasDate	thursday
0	oakland	IsLocationOf	ReportID3
0	clear skies	IsWeatherOf	ReportID3
0	80F	IsLowTempOf	ReportID3
0	90F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	oakland
0	ReportID4	HasWeather	snow
0	ReportID4	HasLowTemp	40F
0	ReportID4	HasHighTemp	60F
0	ReportID4	HasDate	friday
0	oakland	IsLocationOf	ReportID4
0	snow	IsWeatherOf	ReportID4
0	40F	IsLowTempOf	ReportID4
0	60F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	oakland
0	ReportID5	HasWeather	humid
0	ReportID5	HasLowTemp	70F
0	ReportID5	HasHighTemp	90F
0	ReportID5	HasDate	saturday
0	oakland	IsLocationOf	ReportID5
0	humid	IsWeatherOf	ReportID5
0	70F	IsLowTempOf	ReportID5
0	90F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	oakland
0	ReportID6	HasWeather	snow
0	ReportID6	HasLowTemp	40F
0	ReportID6	HasHighTemp	50F
0	ReportID6	HasDate	sunday
0	oakland	IsLocationOf	ReportID6
0	snow	IsWeatherOf	ReportID6
0	40F	IsLowTempOf	ReportID6
0	50F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	mountain view
1	ReportID7	HasWeather	rain
1	ReportID7	HasLowTemp	80F
1	ReportID7	HasHighTemp	90F
1	ReportID7	HasDate	monday
1	mountain view	IsLocationOf	ReportID7
1	rain	IsWeatherOf	ReportID7
1	80F	IsLowTempOf	ReportID7
1	90F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	mountain view
1	ReportID8	HasWeather	clear skies
1	ReportID8	HasLowTemp	70F
1	ReportID8	HasHighTemp	80F
1	ReportID8	HasDate	tuesday
1	mountain view	IsLocationOf	ReportID8
1	clear skies	IsWeatherOf	ReportID8
1	70F	IsLowTempOf	ReportID8
1	80F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	mountain view
1	ReportID9	HasWeather	clear skies
1	ReportID9	HasLowTemp	60F
1	ReportID9	HasHighTemp	80F
1	ReportID9	HasDate	wednesday
1	mountain view	IsLocationOf	ReportID9
1	clear skies	IsWeatherOf	ReportID9
1	60F	IsLowTempOf	ReportID9
1	80F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	mountain view
1	ReportID10	HasWeather	misty
1	ReportID10	HasLowTemp	30F
1	ReportID10	HasHighTemp	50F
1	ReportID10	HasDate	thursday
1	mountain view	IsLocationOf	ReportID10
1	misty	IsWeatherOf	ReportID10
1	30F	IsLowTempOf	ReportID10
1	50F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	mountain view
1	ReportID11	HasWeather	misty
1	ReportID11	HasLowTemp	60F
1	ReportID11	HasHighTemp	70F
1	ReportID11	HasDate	friday
1	mountain view	IsLocationOf	ReportID11
1	misty	IsWeatherOf	ReportID11
1	60F	IsLowTempOf	ReportID11
1	70F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	mountain view
1	ReportID12	HasWeather	rain
1	ReportID12	HasLowTemp	80F
1	ReportID12	HasHighTemp	90F
1	ReportID12	HasDate	saturday
1	mountain view	IsLocationOf	ReportID12
1	rain	IsWeatherOf	ReportID12
1	80F	IsLowTempOf	ReportID12
1	90F	IsHighTempOf	ReportID12
1	saturday	IsDateOf	ReportID12
1	ReportID13	HasLocation	mountain view
1	ReportID13	HasWeather	hail
1	ReportID13	HasLowTemp	70F
1	ReportID13	HasHighTemp	90F
1	ReportID13	HasDate	sunday
1	mountain view	IsLocationOf	ReportID13
1	hail	IsWeatherOf	ReportID13
1	70F	IsLowTempOf	ReportID13
1	90F	IsHighTempOf	ReportID13
1	sunday	IsDateOf	ReportID13
2	ReportID14	HasLocation	san jose
2	ReportID14	HasWeather	dry
2	ReportID14	HasLowTemp	40F
2	ReportID14	HasHighTemp	60F
2	ReportID14	HasDate	monday
2	san jose	IsLocationOf	ReportID14
2	dry	IsWeatherOf	ReportID14
2	40F	IsLowTempOf	ReportID14
2	60F	IsHighTempOf	ReportID14
2	monday	IsDateOf	ReportID14
2	ReportID15	HasLocation	san jose
2	ReportID15	HasWeather	windy
2	ReportID15	HasLowTemp	30F
2	ReportID15	HasHighTemp	40F
2	ReportID15	HasDate	tuesday
2	san jose	IsLocationOf	ReportID15
2	windy	IsWeatherOf	ReportID15
2	30F	IsLowTempOf	ReportID15
2	40F	IsHighTempOf	ReportID15
2	tuesday	IsDateOf	ReportID15
2	ReportID16	HasLocation	san jose
2	ReportID16	HasWeather	windy
2	ReportID16	HasLowTemp	40F
2	ReportID16	HasHighTemp	60F
2	ReportID16	HasDate	wednesday
2	san jose	IsLocationOf	ReportID16
2	windy	IsWeatherOf	ReportID16
2	40F	IsLowTempOf	ReportID16
2	60F	IsHighTempOf	ReportID16
2	wednesday	IsDateOf	ReportID16
2	ReportID17	HasLocation	san jose
2	ReportID17	HasWeather	clear skies
2	ReportID17	HasLowTemp	80F
2	ReportID17	HasHighTemp	90F
2	ReportID17	HasDate	thursday
2	san jose	IsLocationOf	ReportID17
2	clear skies	IsWeatherOf	ReportID17
2	80F	IsLowTempOf	ReportID17
2	90F	IsHighTempOf	ReportID17
2	thursday	IsDateOf	ReportID17
2	ReportID18	HasLocation	san jose
2	ReportID18	HasWeather	hail
2	ReportID18	HasLowTemp	60F
2	ReportID18	HasHighTemp	70F
2	ReportID18	HasDate	friday
2	san jose	IsLocationOf	ReportID18
2	hail	IsWeatherOf	ReportID18
2	60F	IsLowTempOf	ReportID18
2	70F	IsHighTempOf	ReportID18
2	friday	IsDateOf	ReportID18
2	ReportID19	HasLocation	san jose
2	ReportID19	HasWeather	hail
2	ReportID19	HasLowTemp	50F
2	ReportID19	HasHighTemp	60F
2	ReportID19	HasDate	saturday
2	san jose	IsLocationOf	ReportID19
2	hail	IsWeatherOf	ReportID19
2	50F	IsLowTempOf	ReportID19
2	60F	IsHighTempOf	ReportID19
2	saturday	IsDateOf	ReportID19
2	ReportID20	HasLocation	san jose
2	ReportID20	HasWeather	hail
2	ReportID20	HasLowTemp	30F
2	ReportID20	HasHighTemp	50F
2	ReportID20	HasDate	sunday
2	san jose	IsLocationOf	ReportID20
2	hail	IsWeatherOf	ReportID20
2	30F	IsLowTempOf	ReportID20
2	50F	IsHighTempOf	ReportID20
2	sunday	IsDateOf	ReportID20
3	ReportID21	HasLocation	fresno
3	ReportID21	HasWeather	foggy
3	ReportID21	HasLowTemp	60F
3	ReportID21	HasHighTemp	70F
3	ReportID21	HasDate	monday
3	fresno	IsLocationOf	ReportID21
3	foggy	IsWeatherOf	ReportID21
3	60F	IsLowTempOf	ReportID21
3	70F	IsHighTempOf	ReportID21
3	monday	IsDateOf	ReportID21
3	ReportID22	HasLocation	fresno
3	ReportID22	HasWeather	hot
3	ReportID22	HasLowTemp	80F
3	ReportID22	HasHighTemp	100F
3	ReportID22	HasDate	tuesday
3	fresno	IsLocationOf	ReportID22
3	hot	IsWeatherOf	ReportID22
3	80F	IsLowTempOf	ReportID22
3	100F	IsHighTempOf	ReportID22
3	tuesday	IsDateOf	ReportID22
3	ReportID23	HasLocation	fresno
3	ReportID23	HasWeather	stormy
3	ReportID23	HasLowTemp	40F
3	ReportID23	HasHighTemp	60F
3	ReportID23	HasDate	wednesday
3	fresno	IsLocationOf	ReportID23
3	stormy	IsWeatherOf	ReportID23
3	40F	IsLowTempOf	ReportID23
3	60F	IsHighTempOf	ReportID23
3	wednesday	IsDateOf	ReportID23
