-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	downtown chicago
0	ReportID0	HasWeather	rain
0	ReportID0	HasLowTemp	70F
0	ReportID0	HasHighTemp	90F
0	ReportID0	HasDate	monday
0	downtown chicago	IsLocationOf	ReportID0
0	rain	IsWeatherOf	ReportID0
0	70F	IsLowTempOf	ReportID0
0	90F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	downtown chicago
0	ReportID1	HasWeather	foggy
0	ReportID1	HasLowTemp	20F
0	ReportID1	HasHighTemp	40F
0	ReportID1	HasDate	tuesday
0	downtown chicago	IsLocationOf	ReportID1
0	foggy	IsWeatherOf	ReportID1
0	20F	IsLowTempOf	ReportID1
0	40F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	downtown chicago
0	ReportID2	HasWeather	dry
0	ReportID2	HasLowTemp	50F
0	ReportID2	HasHighTemp	70F
0	ReportID2	HasDate	wednesday
0	downtown chicago	IsLocationOf	ReportID2
0	dry	IsWeatherOf	ReportID2
0	50F	IsLowTempOf	ReportID2
0	70F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	downtown chicago
0	ReportID3	HasWeather	hail
0	ReportID3	HasLowTemp	20F
0	ReportID3	HasHighTemp	40F
0	ReportID3	HasDate	thursday
0	downtown chicago	IsLocationOf	ReportID3
0	hail	IsWeatherOf	ReportID3
0	20F	IsLowTempOf	ReportID3
0	40F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	downtown chicago
0	ReportID4	HasWeather	rain
0	ReportID4	HasLowTemp	60F
0	ReportID4	HasHighTemp	70F
0	ReportID4	HasDate	friday
0	downtown chicago	IsLocationOf	ReportID4
0	rain	IsWeatherOf	ReportID4
0	60F	IsLowTempOf	ReportID4
0	70F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	downtown chicago
0	ReportID5	HasWeather	cloudy
0	ReportID5	HasLowTemp	60F
0	ReportID5	HasHighTemp	80F
0	ReportID5	HasDate	saturday
0	downtown chicago	IsLocationOf	ReportID5
0	cloudy	IsWeatherOf	ReportID5
0	60F	IsLowTempOf	ReportID5
0	80F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	downtown chicago
0	ReportID6	HasWeather	clear skies
0	ReportID6	HasLowTemp	50F
0	ReportID6	HasHighTemp	70F
0	ReportID6	HasDate	sunday
0	downtown chicago	IsLocationOf	ReportID6
0	clear skies	IsWeatherOf	ReportID6
0	50F	IsLowTempOf	ReportID6
0	70F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	danville
1	ReportID7	HasWeather	foggy
1	ReportID7	HasLowTemp	50F
1	ReportID7	HasHighTemp	60F
1	ReportID7	HasDate	monday
1	danville	IsLocationOf	ReportID7
1	foggy	IsWeatherOf	ReportID7
1	50F	IsLowTempOf	ReportID7
