-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	alameda
0	ReportID0	HasWeather	hail
0	ReportID0	HasLowTemp	40F
0	ReportID0	HasHighTemp	60F
0	ReportID0	HasDate	monday
0	alameda	IsLocationOf	ReportID0
0	hail	IsWeatherOf	ReportID0
0	40F	IsLowTempOf	ReportID0
0	60F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	alameda
0	ReportID1	HasWeather	foggy
0	ReportID1	HasLowTemp	80F
0	ReportID1	HasHighTemp	100F
0	ReportID1	HasDate	tuesday
0	alameda	IsLocationOf	ReportID1
0	foggy	IsWeatherOf	ReportID1
0	80F	IsLowTempOf	ReportID1
0	100F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	alameda
0	ReportID2	HasWeather	dry
0	ReportID2	HasLowTemp	40F
0	ReportID2	HasHighTemp	50F
0	ReportID2	HasDate	wednesday
0	alameda	IsLocationOf	ReportID2
0	dry	IsWeatherOf	ReportID2
0	40F	IsLowTempOf	ReportID2
0	50F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	alameda
0	ReportID3	HasWeather	foggy
0	ReportID3	HasLowTemp	80F
0	ReportID3	HasHighTemp	100F
0	ReportID3	HasDate	thursday
0	alameda	IsLocationOf	ReportID3
0	foggy	IsWeatherOf	ReportID3
0	80F	IsLowTempOf	ReportID3
0	100F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	alameda
0	ReportID4	HasWeather	humid
0	ReportID4	HasLowTemp	70F
0	ReportID4	HasHighTemp	90F
0	ReportID4	HasDate	friday
0	alameda	IsLocationOf	ReportID4
0	humid	IsWeatherOf	ReportID4
0	70F	IsLowTempOf	ReportID4
0	90F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	alameda
0	ReportID5	HasWeather	foggy
0	ReportID5	HasLowTemp	30F
0	ReportID5	HasHighTemp	50F
0	ReportID5	HasDate	saturday
0	alameda	IsLocationOf	ReportID5
0	foggy	IsWeatherOf	ReportID5
0	30F	IsLowTempOf	ReportID5
0	50F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	alameda
0	ReportID6	HasWeather	foggy
0	ReportID6	HasLowTemp	30F
0	ReportID6	HasHighTemp	40F
0	ReportID6	HasDate	sunday
0	alameda	IsLocationOf	ReportID6
0	foggy	IsWeatherOf	ReportID6
0	30F	IsLowTempOf	ReportID6
0	40F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	carson
1	ReportID7	HasWeather	stormy
1	ReportID7	HasLowTemp	50F
1	ReportID7	HasHighTemp	60F
1	ReportID7	HasDate	monday
1	carson	IsLocationOf	ReportID7
1	stormy	IsWeatherOf	ReportID7
1	50F	IsLowTempOf	ReportID7
1	60F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	carson
1	ReportID8	HasWeather	foggy
1	ReportID8	HasLowTemp	60F
1	ReportID8	HasHighTemp	80F
1	ReportID8	HasDate	tuesday
1	carson	IsLocationOf	ReportID8
1	foggy	IsWeatherOf	ReportID8
1	60F	IsLowTempOf	ReportID8
1	80F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	carson
1	ReportID9	HasWeather	misty
1	ReportID9	HasLowTemp	60F
1	ReportID9	HasHighTemp	70F
1	ReportID9	HasDate	wednesday
1	carson	IsLocationOf	ReportID9
1	misty	IsWeatherOf	ReportID9
1	60F	IsLowTempOf	ReportID9
1	70F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	carson
1	ReportID10	HasWeather	dry
1	ReportID10	HasLowTemp	40F
1	ReportID10	HasHighTemp	60F
1	ReportID10	HasDate	thursday
1	carson	IsLocationOf	ReportID10
1	dry	IsWeatherOf	ReportID10
1	40F	IsLowTempOf	ReportID10
1	60F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	carson
