-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	alameda
0	ReportID0	HasWeather	dew
0	ReportID0	HasLowTemp	20F
0	ReportID0	HasHighTemp	30F
0	ReportID0	HasDate	monday
0	alameda	IsLocationOf	ReportID0
0	dew	IsWeatherOf	ReportID0
0	20F	IsLowTempOf	ReportID0
0	30F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	alameda
0	ReportID1	HasWeather	stormy
0	ReportID1	HasLowTemp	60F
0	ReportID1	HasHighTemp	70F
0	ReportID1	HasDate	tuesday
0	alameda	IsLocationOf	ReportID1
0	stormy	IsWeatherOf	ReportID1
0	60F	IsLowTempOf	ReportID1
0	70F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	alameda
0	ReportID2	HasWeather	snow
0	ReportID2	HasLowTemp	40F
0	ReportID2	HasHighTemp	50F
0	ReportID2	HasDate	wednesday
0	alameda	IsLocationOf	ReportID2
0	snow	IsWeatherOf	ReportID2
0	40F	IsLowTempOf	ReportID2
0	50F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	alameda
0	ReportID3	HasWeather	windy
0	ReportID3	HasLowTemp	70F
0	ReportID3	HasHighTemp	80F
0	ReportID3	HasDate	thursday
0	alameda	IsLocationOf	ReportID3
0	windy	IsWeatherOf	ReportID3
0	70F	IsLowTempOf	ReportID3
0	80F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	alameda
0	ReportID4	HasWeather	windy
0	ReportID4	HasLowTemp	30F
0	ReportID4	HasHighTemp	50F
0	ReportID4	HasDate	friday
0	alameda	IsLocationOf	ReportID4
0	windy	IsWeatherOf	ReportID4
0	30F	IsLowTempOf	ReportID4
0	50F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	alameda
0	ReportID5	HasWeather	clear skies
0	ReportID5	HasLowTemp	50F
0	ReportID5	HasHighTemp	70F
0	ReportID5	HasDate	saturday
0	alameda	IsLocationOf	ReportID5
0	clear skies	IsWeatherOf	ReportID5
0	50F	IsLowTempOf	ReportID5
0	70F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	alameda
0	ReportID6	HasWeather	snow
0	ReportID6	HasLowTemp	30F
0	ReportID6	HasHighTemp	50F
0	ReportID6	HasDate	sunday
0	alameda	IsLocationOf	ReportID6
0	snow	IsWeatherOf	ReportID6
0	30F	IsLowTempOf	ReportID6
0	50F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	alhambra
1	ReportID7	HasWeather	misty
1	ReportID7	HasLowTemp	50F
1	ReportID7	HasHighTemp	60F
1	ReportID7	HasDate	monday
1	alhambra	IsLocationOf	ReportID7
1	misty	IsWeatherOf	ReportID7
1	50F	IsLowTempOf	ReportID7
1	60F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	alhambra
1	ReportID8	HasWeather	warm
1	ReportID8	HasLowTemp	90F
1	ReportID8	HasHighTemp	100F
1	ReportID8	HasDate	tuesday
1	alhambra	IsLocationOf	ReportID8
1	warm	IsWeatherOf	ReportID8
1	90F	IsLowTempOf	ReportID8
1	100F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	alhambra
1	ReportID9	HasWeather	misty
1	ReportID9	HasLowTemp	40F
1	ReportID9	HasHighTemp	60F
1	ReportID9	HasDate	wednesday
1	alhambra	IsLocationOf	ReportID9
1	misty	IsWeatherOf	ReportID9
1	40F	IsLowTempOf	ReportID9
1	60F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	alhambra
1	ReportID10	HasWeather	misty
1	ReportID10	HasLowTemp	30F
1	ReportID10	HasHighTemp	40F
1	ReportID10	HasDate	thursday
1	alhambra	IsLocationOf	ReportID10
1	misty	IsWeatherOf	ReportID10
1	30F	IsLowTempOf	ReportID10
1	40F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	alhambra
1	ReportID11	HasWeather	drizzle
1	ReportID11	HasLowTemp	70F
1	ReportID11	HasHighTemp	90F
1	ReportID11	HasDate	friday
1	alhambra	IsLocationOf	ReportID11
1	drizzle	IsWeatherOf	ReportID11
1	70F	IsLowTempOf	ReportID11
1	90F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	alhambra
1	ReportID12	HasWeather	windy
1	ReportID12	HasLowTemp	30F
1	ReportID12	HasHighTemp	40F
1	ReportID12	HasDate	saturday
