-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	mountain view
0	ReportID0	HasWeather	dry
0	ReportID0	HasLowTemp	70F
0	ReportID0	HasHighTemp	80F
0	ReportID0	HasDate	monday
0	mountain view	IsLocationOf	ReportID0
0	dry	IsWeatherOf	ReportID0
0	70F	IsLowTempOf	ReportID0
0	80F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	mountain view
0	ReportID1	HasWeather	dry
0	ReportID1	HasLowTemp	20F
0	ReportID1	HasHighTemp	40F
0	ReportID1	HasDate	tuesday
0	mountain view	IsLocationOf	ReportID1
0	dry	IsWeatherOf	ReportID1
0	20F	IsLowTempOf	ReportID1
0	40F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	mountain view
0	ReportID2	HasWeather	drizzle
0	ReportID2	HasLowTemp	50F
0	ReportID2	HasHighTemp	60F
0	ReportID2	HasDate	wednesday
0	mountain view	IsLocationOf	ReportID2
0	drizzle	IsWeatherOf	ReportID2
0	50F	IsLowTempOf	ReportID2
0	60F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	mountain view
0	ReportID3	HasWeather	foggy
0	ReportID3	HasLowTemp	80F
0	ReportID3	HasHighTemp	90F
0	ReportID3	HasDate	thursday
0	mountain view	IsLocationOf	ReportID3
0	foggy	IsWeatherOf	ReportID3
0	80F	IsLowTempOf	ReportID3
0	90F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	mountain view
0	ReportID4	HasWeather	clear skies
0	ReportID4	HasLowTemp	40F
0	ReportID4	HasHighTemp	50F
0	ReportID4	HasDate	friday
0	mountain view	IsLocationOf	ReportID4
0	clear skies	IsWeatherOf	ReportID4
0	40F	IsLowTempOf	ReportID4
0	50F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	mountain view
0	ReportID5	HasWeather	windy
0	ReportID5	HasLowTemp	20F
0	ReportID5	HasHighTemp	30F
0	ReportID5	HasDate	saturday
0	mountain view	IsLocationOf	ReportID5
0	windy	IsWeatherOf	ReportID5
0	20F	IsLowTempOf	ReportID5
0	30F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	mountain view
0	ReportID6	HasWeather	foggy
0	ReportID6	HasLowTemp	30F
0	ReportID6	HasHighTemp	40F
0	ReportID6	HasDate	sunday
0	mountain view	IsLocationOf	ReportID6
0	foggy	IsWeatherOf	ReportID6
0	30F	IsLowTempOf	ReportID6
0	40F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	new york
1	ReportID7	HasWeather	cloudy
1	ReportID7	HasLowTemp	70F
1	ReportID7	HasHighTemp	80F
1	ReportID7	HasDate	monday
1	new york	IsLocationOf	ReportID7
1	cloudy	IsWeatherOf	ReportID7
1	70F	IsLowTempOf	ReportID7
1	80F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	new york
1	ReportID8	HasWeather	clear skies
1	ReportID8	HasLowTemp	70F
1	ReportID8	HasHighTemp	80F
1	ReportID8	HasDate	tuesday
1	new york	IsLocationOf	ReportID8
1	clear skies	IsWeatherOf	ReportID8
1	70F	IsLowTempOf	ReportID8
1	80F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	new york
1	ReportID9	HasWeather	rain
1	ReportID9	HasLowTemp	70F
1	ReportID9	HasHighTemp	80F
1	ReportID9	HasDate	wednesday
1	new york	IsLocationOf	ReportID9
1	rain	IsWeatherOf	ReportID9
1	70F	IsLowTempOf	ReportID9
1	80F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	new york
1	ReportID10	HasWeather	rain
1	ReportID10	HasLowTemp	50F
1	ReportID10	HasHighTemp	70F
1	ReportID10	HasDate	thursday
1	new york	IsLocationOf	ReportID10
1	rain	IsWeatherOf	ReportID10
1	50F	IsLowTempOf	ReportID10
1	70F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	new york
1	ReportID11	HasWeather	clear skies
1	ReportID11	HasLowTemp	70F
1	ReportID11	HasHighTemp	80F
1	ReportID11	HasDate	friday
1	new york	IsLocationOf	ReportID11
1	clear skies	IsWeatherOf	ReportID11
1	70F	IsLowTempOf	ReportID11
1	80F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	new york
1	ReportID12	HasWeather	rain
1	ReportID12	HasLowTemp	50F
1	ReportID12	HasHighTemp	70F
1	ReportID12	HasDate	saturday
1	new york	IsLocationOf	ReportID12
1	rain	IsWeatherOf	ReportID12
1	50F	IsLowTempOf	ReportID12
1	70F	IsHighTempOf	ReportID12
1	saturday	IsDateOf	ReportID12
1	ReportID13	HasLocation	new york
