-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	grand rapids
0	ReportID0	HasWeather	clear skies
0	ReportID0	HasLowTemp	30F
0	ReportID0	HasHighTemp	40F
0	ReportID0	HasDate	monday
0	grand rapids	IsLocationOf	ReportID0
0	clear skies	IsWeatherOf	ReportID0
0	30F	IsLowTempOf	ReportID0
0	40F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	grand rapids
0	ReportID1	HasWeather	warm
0	ReportID1	HasLowTemp	80F
0	ReportID1	HasHighTemp	100F
0	ReportID1	HasDate	tuesday
0	grand rapids	IsLocationOf	ReportID1
0	warm	IsWeatherOf	ReportID1
0	80F	IsLowTempOf	ReportID1
0	100F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	grand rapids
0	ReportID2	HasWeather	warm
0	ReportID2	HasLowTemp	90F
0	ReportID2	HasHighTemp	100F
0	ReportID2	HasDate	wednesday
0	grand rapids	IsLocationOf	ReportID2
0	warm	IsWeatherOf	ReportID2
0	90F	IsLowTempOf	ReportID2
0	100F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	grand rapids
0	ReportID3	HasWeather	rain
0	ReportID3	HasLowTemp	30F
0	ReportID3	HasHighTemp	40F
0	ReportID3	HasDate	thursday
0	grand rapids	IsLocationOf	ReportID3
0	rain	IsWeatherOf	ReportID3
0	30F	IsLowTempOf	ReportID3
0	40F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	grand rapids
0	ReportID4	HasWeather	overcast
0	ReportID4	HasLowTemp	30F
0	ReportID4	HasHighTemp	40F
0	ReportID4	HasDate	friday
0	grand rapids	IsLocationOf	ReportID4
0	overcast	IsWeatherOf	ReportID4
0	30F	IsLowTempOf	ReportID4
0	40F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	grand rapids
0	ReportID5	HasWeather	rain
0	ReportID5	HasLowTemp	30F
0	ReportID5	HasHighTemp	40F
0	ReportID5	HasDate	saturday
0	grand rapids	IsLocationOf	ReportID5
0	rain	IsWeatherOf	ReportID5
0	30F	IsLowTempOf	ReportID5
0	40F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	grand rapids
0	ReportID6	HasWeather	warm
0	ReportID6	HasLowTemp	70F
