-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	san jose
0	ReportID0	HasWeather	windy
0	ReportID0	HasLowTemp	70F
0	ReportID0	HasHighTemp	80F
0	ReportID0	HasDate	monday
0	san jose	IsLocationOf	ReportID0
0	windy	IsWeatherOf	ReportID0
0	70F	IsLowTempOf	ReportID0
0	80F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	san jose
0	ReportID1	HasWeather	frost
0	ReportID1	HasLowTemp	30F
0	ReportID1	HasHighTemp	40F
0	ReportID1	HasDate	tuesday
0	san jose	IsLocationOf	ReportID1
0	frost	IsWeatherOf	ReportID1
0	30F	IsLowTempOf	ReportID1
0	40F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	san jose
0	ReportID2	HasWeather	windy
0	ReportID2	HasLowTemp	40F
0	ReportID2	HasHighTemp	60F
0	ReportID2	HasDate	wednesday
0	san jose	IsLocationOf	ReportID2
0	windy	IsWeatherOf	ReportID2
0	40F	IsLowTempOf	ReportID2
0	60F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	san jose
0	ReportID3	HasWeather	clear skies
0	ReportID3	HasLowTemp	40F
0	ReportID3	HasHighTemp	60F
0	ReportID3	HasDate	thursday
0	san jose	IsLocationOf	ReportID3
0	clear skies	IsWeatherOf	ReportID3
0	40F	IsLowTempOf	ReportID3
0	60F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	san jose
0	ReportID4	HasWeather	clear skies
0	ReportID4	HasLowTemp	50F
0	ReportID4	HasHighTemp	70F
0	ReportID4	HasDate	friday
0	san jose	IsLocationOf	ReportID4
0	clear skies	IsWeatherOf	ReportID4
0	50F	IsLowTempOf	ReportID4
0	70F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	san jose
0	ReportID5	HasWeather	clear skies
0	ReportID5	HasLowTemp	60F
0	ReportID5	HasHighTemp	70F
0	ReportID5	HasDate	saturday
0	san jose	IsLocationOf	ReportID5
0	clear skies	IsWeatherOf	ReportID5
0	60F	IsLowTempOf	ReportID5
