-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	los angeles
0	ReportID0	HasWeather	clear skies
0	ReportID0	HasLowTemp	40F
0	ReportID0	HasHighTemp	60F
0	ReportID0	HasDate	monday
0	los angeles	IsLocationOf	ReportID0
0	clear skies	IsWeatherOf	ReportID0
0	40F	IsLowTempOf	ReportID0
0	60F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	los angeles
0	ReportID1	HasWeather	drizzle
0	ReportID1	HasLowTemp	80F
0	ReportID1	HasHighTemp	90F
0	ReportID1	HasDate	tuesday
0	los angeles	IsLocationOf	ReportID1
0	drizzle	IsWeatherOf	ReportID1
0	80F	IsLowTempOf	ReportID1
0	90F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	los angeles
0	ReportID2	HasWeather	misty
0	ReportID2	HasLowTemp	60F
0	ReportID2	HasHighTemp	80F
0	ReportID2	HasDate	wednesday
0	los angeles	IsLocationOf	ReportID2
0	misty	IsWeatherOf	ReportID2
0	60F	IsLowTempOf	ReportID2
0	80F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	los angeles
0	ReportID3	HasWeather	foggy
0	ReportID3	HasLowTemp	40F
0	ReportID3	HasHighTemp	50F
0	ReportID3	HasDate	thursday
0	los angeles	IsLocationOf	ReportID3
0	foggy	IsWeatherOf	ReportID3
0	40F	IsLowTempOf	ReportID3
0	50F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	los angeles
0	ReportID4	HasWeather	foggy
0	ReportID4	HasLowTemp	40F
0	ReportID4	HasHighTemp	60F
0	ReportID4	HasDate	friday
0	los angeles	IsLocationOf	ReportID4
0	foggy	IsWeatherOf	ReportID4
0	40F	IsLowTempOf	ReportID4
0	60F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	los angeles
0	ReportID5	HasWeather	rain
0	ReportID5	HasLowTemp	70F
0	ReportID5	HasHighTemp	80F
0	ReportID5	HasDate	saturday
0	los angeles	IsLocationOf	ReportID5
0	rain	IsWeatherOf	ReportID5
0	70F	IsLowTempOf	ReportID5
0	80F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	los angeles
