-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	manhattan
0	ReportID0	HasWeather	frost
0	ReportID0	HasLowTemp	20F
0	ReportID0	HasHighTemp	30F
0	ReportID0	HasDate	monday
0	manhattan	IsLocationOf	ReportID0
0	frost	IsWeatherOf	ReportID0
0	20F	IsLowTempOf	ReportID0
0	30F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	manhattan
0	ReportID1	HasWeather	warm
0	ReportID1	HasLowTemp	60F
0	ReportID1	HasHighTemp	80F
0	ReportID1	HasDate	tuesday
0	manhattan	IsLocationOf	ReportID1
0	warm	IsWeatherOf	ReportID1
0	60F	IsLowTempOf	ReportID1
0	80F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	manhattan
0	ReportID2	HasWeather	hot
0	ReportID2	HasLowTemp	60F
0	ReportID2	HasHighTemp	80F
0	ReportID2	HasDate	wednesday
0	manhattan	IsLocationOf	ReportID2
0	hot	IsWeatherOf	ReportID2
0	60F	IsLowTempOf	ReportID2
0	80F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	manhattan
0	ReportID3	HasWeather	clear skies
0	ReportID3	HasLowTemp	80F
0	ReportID3	HasHighTemp	100F
0	ReportID3	HasDate	thursday
0	manhattan	IsLocationOf	ReportID3
0	clear skies	IsWeatherOf	ReportID3
0	80F	IsLowTempOf	ReportID3
0	100F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	manhattan
0	ReportID4	HasWeather	dry
0	ReportID4	HasLowTemp	80F
0	ReportID4	HasHighTemp	100F
0	ReportID4	HasDate	friday
0	manhattan	IsLocationOf	ReportID4
0	dry	IsWeatherOf	ReportID4
0	80F	IsLowTempOf	ReportID4
0	100F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	manhattan
0	ReportID5	HasWeather	frost
0	ReportID5	HasLowTemp	30F
0	ReportID5	HasHighTemp	50F
0	ReportID5	HasDate	saturday
0	manhattan	IsLocationOf	ReportID5
0	frost	IsWeatherOf	ReportID5
0	30F	IsLowTempOf	ReportID5
0	50F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	manhattan
0	ReportID6	HasWeather	blizzard
0	ReportID6	HasLowTemp	40F
0	ReportID6	HasHighTemp	60F
0	ReportID6	HasDate	sunday
0	manhattan	IsLocationOf	ReportID6
0	blizzard	IsWeatherOf	ReportID6
0	40F	IsLowTempOf	ReportID6
0	60F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	san mateo
1	ReportID7	HasWeather	frost
1	ReportID7	HasLowTemp	40F
1	ReportID7	HasHighTemp	60F
1	ReportID7	HasDate	monday
1	san mateo	IsLocationOf	ReportID7
1	frost	IsWeatherOf	ReportID7
1	40F	IsLowTempOf	ReportID7
1	60F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	san mateo
1	ReportID8	HasWeather	clear skies
1	ReportID8	HasLowTemp	70F
1	ReportID8	HasHighTemp	80F
1	ReportID8	HasDate	tuesday
1	san mateo	IsLocationOf	ReportID8
1	clear skies	IsWeatherOf	ReportID8
1	70F	IsLowTempOf	ReportID8
1	80F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	san mateo
1	ReportID9	HasWeather	blizzard
1	ReportID9	HasLowTemp	40F
1	ReportID9	HasHighTemp	60F
1	ReportID9	HasDate	wednesday
1	san mateo	IsLocationOf	ReportID9
1	blizzard	IsWeatherOf	ReportID9
1	40F	IsLowTempOf	ReportID9
1	60F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	san mateo
1	ReportID10	HasWeather	blizzard
1	ReportID10	HasLowTemp	50F
1	ReportID10	HasHighTemp	60F
1	ReportID10	HasDate	thursday
1	san mateo	IsLocationOf	ReportID10
1	blizzard	IsWeatherOf	ReportID10
