-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	exeter
0	ReportID0	HasWeather	rain
0	ReportID0	HasLowTemp	50F
0	ReportID0	HasHighTemp	60F
0	ReportID0	HasDate	monday
0	exeter	IsLocationOf	ReportID0
0	rain	IsWeatherOf	ReportID0
0	50F	IsLowTempOf	ReportID0
0	60F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	exeter
0	ReportID1	HasWeather	hail
0	ReportID1	HasLowTemp	50F
0	ReportID1	HasHighTemp	60F
0	ReportID1	HasDate	tuesday
0	exeter	IsLocationOf	ReportID1
0	hail	IsWeatherOf	ReportID1
0	50F	IsLowTempOf	ReportID1
0	60F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	exeter
0	ReportID2	HasWeather	rain
0	ReportID2	HasLowTemp	20F
0	ReportID2	HasHighTemp	40F
0	ReportID2	HasDate	wednesday
0	exeter	IsLocationOf	ReportID2
0	rain	IsWeatherOf	ReportID2
0	20F	IsLowTempOf	ReportID2
0	40F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	exeter
0	ReportID3	HasWeather	rain
0	ReportID3	HasLowTemp	30F
0	ReportID3	HasHighTemp	40F
0	ReportID3	HasDate	thursday
0	exeter	IsLocationOf	ReportID3
0	rain	IsWeatherOf	ReportID3
0	30F	IsLowTempOf	ReportID3
0	40F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	exeter
0	ReportID4	HasWeather	cloudy
0	ReportID4	HasLowTemp	70F
0	ReportID4	HasHighTemp	80F
0	ReportID4	HasDate	friday
0	exeter	IsLocationOf	ReportID4
0	cloudy	IsWeatherOf	ReportID4
0	70F	IsLowTempOf	ReportID4
0	80F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	exeter
0	ReportID5	HasWeather	drizzle
0	ReportID5	HasLowTemp	40F
0	ReportID5	HasHighTemp	60F
0	ReportID5	HasDate	saturday
0	exeter	IsLocationOf	ReportID5
0	drizzle	IsWeatherOf	ReportID5
0	40F	IsLowTempOf	ReportID5
0	60F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	exeter
0	ReportID6	HasWeather	rain
0	ReportID6	HasLowTemp	20F
0	ReportID6	HasHighTemp	30F
0	ReportID6	HasDate	sunday
0	exeter	IsLocationOf	ReportID6
0	rain	IsWeatherOf	ReportID6
0	20F	IsLowTempOf	ReportID6
0	30F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	boston
1	ReportID7	HasWeather	overcast
1	ReportID7	HasLowTemp	60F
1	ReportID7	HasHighTemp	70F
1	ReportID7	HasDate	monday
1	boston	IsLocationOf	ReportID7
1	overcast	IsWeatherOf	ReportID7
1	60F	IsLowTempOf	ReportID7
1	70F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	boston
1	ReportID8	HasWeather	clear skies
1	ReportID8	HasLowTemp	40F
1	ReportID8	HasHighTemp	50F
1	ReportID8	HasDate	tuesday
1	boston	IsLocationOf	ReportID8
1	clear skies	IsWeatherOf	ReportID8
1	40F	IsLowTempOf	ReportID8
1	50F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	boston
1	ReportID9	HasWeather	windy
1	ReportID9	HasLowTemp	20F
1	ReportID9	HasHighTemp	40F
1	ReportID9	HasDate	wednesday
1	boston	IsLocationOf	ReportID9
1	windy	IsWeatherOf	ReportID9
1	20F	IsLowTempOf	ReportID9
1	40F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	boston
1	ReportID10	HasWeather	overcast
1	ReportID10	HasLowTemp	90F
1	ReportID10	HasHighTemp	100F
1	ReportID10	HasDate	thursday
1	boston	IsLocationOf	ReportID10
1	overcast	IsWeatherOf	ReportID10
1	90F	IsLowTempOf	ReportID10
1	100F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	boston
1	ReportID11	HasWeather	rain
1	ReportID11	HasLowTemp	60F
1	ReportID11	HasHighTemp	70F
1	ReportID11	HasDate	friday
1	boston	IsLocationOf	ReportID11
1	rain	IsWeatherOf	ReportID11
1	60F	IsLowTempOf	ReportID11
1	70F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	boston
1	ReportID12	HasWeather	blizzard
1	ReportID12	HasLowTemp	40F
1	ReportID12	HasHighTemp	60F
1	ReportID12	HasDate	saturday
1	boston	IsLocationOf	ReportID12
1	blizzard	IsWeatherOf	ReportID12
1	40F	IsLowTempOf	ReportID12
1	60F	IsHighTempOf	ReportID12
1	saturday	IsDateOf	ReportID12
1	ReportID13	HasLocation	boston
1	ReportID13	HasWeather	overcast
1	ReportID13	HasLowTemp	70F
1	ReportID13	HasHighTemp	90F
1	ReportID13	HasDate	sunday
1	boston	IsLocationOf	ReportID13
1	overcast	IsWeatherOf	ReportID13
1	70F	IsLowTempOf	ReportID13
1	90F	IsHighTempOf	ReportID13
1	sunday	IsDateOf	ReportID13
2	ReportID14	HasLocation	seattle
2	ReportID14	HasWeather	rain
2	ReportID14	HasLowTemp	60F
2	ReportID14	HasHighTemp	70F
2	ReportID14	HasDate	monday
2	seattle	IsLocationOf	ReportID14
2	rain	IsWeatherOf	ReportID14
2	60F	IsLowTempOf	ReportID14
2	70F	IsHighTempOf	ReportID14
2	monday	IsDateOf	ReportID14
2	ReportID15	HasLocation	seattle
2	ReportID15	HasWeather	blizzard
2	ReportID15	HasLowTemp	40F
2	ReportID15	HasHighTemp	50F
2	ReportID15	HasDate	tuesday
2	seattle	IsLocationOf	ReportID15
2	blizzard	IsWeatherOf	ReportID15
2	40F	IsLowTempOf	ReportID15
2	50F	IsHighTempOf	ReportID15
2	tuesday	IsDateOf	ReportID15
2	ReportID16	HasLocation	seattle
2	ReportID16	HasWeather	hail
2	ReportID16	HasLowTemp	40F
2	ReportID16	HasHighTemp	60F
2	ReportID16	HasDate	wednesday
2	seattle	IsLocationOf	ReportID16
2	hail	IsWeatherOf	ReportID16
