-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	fresno
0	ReportID0	HasWeather	rain
0	ReportID0	HasLowTemp	20F
0	ReportID0	HasHighTemp	30F
0	ReportID0	HasDate	monday
0	fresno	IsLocationOf	ReportID0
0	rain	IsWeatherOf	ReportID0
0	20F	IsLowTempOf	ReportID0
0	30F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	fresno
0	ReportID1	HasWeather	snow
0	ReportID1	HasLowTemp	50F
0	ReportID1	HasHighTemp	70F
0	ReportID1	HasDate	tuesday
0	fresno	IsLocationOf	ReportID1
0	snow	IsWeatherOf	ReportID1
0	50F	IsLowTempOf	ReportID1
0	70F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	fresno
0	ReportID2	HasWeather	misty
0	ReportID2	HasLowTemp	50F
0	ReportID2	HasHighTemp	60F
0	ReportID2	HasDate	wednesday
0	fresno	IsLocationOf	ReportID2
0	misty	IsWeatherOf	ReportID2
0	50F	IsLowTempOf	ReportID2
0	60F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	fresno
0	ReportID3	HasWeather	drizzle
0	ReportID3	HasLowTemp	50F
0	ReportID3	HasHighTemp	60F
0	ReportID3	HasDate	thursday
0	fresno	IsLocationOf	ReportID3
0	drizzle	IsWeatherOf	ReportID3
0	50F	IsLowTempOf	ReportID3
0	60F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	fresno
0	ReportID4	HasWeather	drizzle
0	ReportID4	HasLowTemp	80F
0	ReportID4	HasHighTemp	100F
0	ReportID4	HasDate	friday
0	fresno	IsLocationOf	ReportID4
0	drizzle	IsWeatherOf	ReportID4
0	80F	IsLowTempOf	ReportID4
0	100F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	fresno
0	ReportID5	HasWeather	dew
0	ReportID5	HasLowTemp	70F
0	ReportID5	HasHighTemp	80F
0	ReportID5	HasDate	saturday
0	fresno	IsLocationOf	ReportID5
0	dew	IsWeatherOf	ReportID5
0	70F	IsLowTempOf	ReportID5
0	80F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	fresno
0	ReportID6	HasWeather	snow
0	ReportID6	HasLowTemp	50F
0	ReportID6	HasHighTemp	70F
0	ReportID6	HasDate	sunday
0	fresno	IsLocationOf	ReportID6
0	snow	IsWeatherOf	ReportID6
0	50F	IsLowTempOf	ReportID6
0	70F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	mountain view
1	ReportID7	HasWeather	foggy
1	ReportID7	HasLowTemp	20F
1	ReportID7	HasHighTemp	40F
1	ReportID7	HasDate	monday
1	mountain view	IsLocationOf	ReportID7
1	foggy	IsWeatherOf	ReportID7
1	20F	IsLowTempOf	ReportID7
1	40F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	mountain view
1	ReportID8	HasWeather	dew
1	ReportID8	HasLowTemp	80F
1	ReportID8	HasHighTemp	100F
1	ReportID8	HasDate	tuesday
1	mountain view	IsLocationOf	ReportID8
1	dew	IsWeatherOf	ReportID8
1	80F	IsLowTempOf	ReportID8
1	100F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	mountain view
1	ReportID9	HasWeather	drizzle
1	ReportID9	HasLowTemp	30F
1	ReportID9	HasHighTemp	40F
1	ReportID9	HasDate	wednesday
1	mountain view	IsLocationOf	ReportID9
1	drizzle	IsWeatherOf	ReportID9
1	30F	IsLowTempOf	ReportID9
1	40F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	mountain view
1	ReportID10	HasWeather	cloudy
1	ReportID10	HasLowTemp	30F
1	ReportID10	HasHighTemp	50F
1	ReportID10	HasDate	thursday
1	mountain view	IsLocationOf	ReportID10
1	cloudy	IsWeatherOf	ReportID10
1	30F	IsLowTempOf	ReportID10
1	50F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	mountain view
1	ReportID11	HasWeather	rain
1	ReportID11	HasLowTemp	90F
1	ReportID11	HasHighTemp	100F
1	ReportID11	HasDate	friday
1	mountain view	IsLocationOf	ReportID11
1	rain	IsWeatherOf	ReportID11
1	90F	IsLowTempOf	ReportID11
1	100F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	mountain view
1	ReportID12	HasWeather	foggy
1	ReportID12	HasLowTemp	70F
1	ReportID12	HasHighTemp	80F
1	ReportID12	HasDate	saturday
1	mountain view	IsLocationOf	ReportID12
1	foggy	IsWeatherOf	ReportID12
1	70F	IsLowTempOf	ReportID12
1	80F	IsHighTempOf	ReportID12
1	saturday	IsDateOf	ReportID12
1	ReportID13	HasLocation	mountain view
1	ReportID13	HasWeather	stormy
1	ReportID13	HasLowTemp	20F
1	ReportID13	HasHighTemp	40F
1	ReportID13	HasDate	sunday
1	mountain view	IsLocationOf	ReportID13
1	stormy	IsWeatherOf	ReportID13
1	20F	IsLowTempOf	ReportID13
1	40F	IsHighTempOf	ReportID13
1	sunday	IsDateOf	ReportID13
2	ReportID14	HasLocation	grand rapids
2	ReportID14	HasWeather	drizzle
2	ReportID14	HasLowTemp	60F
2	ReportID14	HasHighTemp	80F
2	ReportID14	HasDate	monday
