-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	cleveland
0	ReportID0	HasWeather	blizzard
0	ReportID0	HasLowTemp	30F
0	ReportID0	HasHighTemp	40F
0	ReportID0	HasDate	monday
0	cleveland	IsLocationOf	ReportID0
0	blizzard	IsWeatherOf	ReportID0
0	30F	IsLowTempOf	ReportID0
0	40F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	cleveland
0	ReportID1	HasWeather	clear skies
0	ReportID1	HasLowTemp	30F
0	ReportID1	HasHighTemp	40F
0	ReportID1	HasDate	tuesday
0	cleveland	IsLocationOf	ReportID1
0	clear skies	IsWeatherOf	ReportID1
0	30F	IsLowTempOf	ReportID1
0	40F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	cleveland
0	ReportID2	HasWeather	rain
0	ReportID2	HasLowTemp	30F
0	ReportID2	HasHighTemp	40F
0	ReportID2	HasDate	wednesday
0	cleveland	IsLocationOf	ReportID2
0	rain	IsWeatherOf	ReportID2
0	30F	IsLowTempOf	ReportID2
0	40F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	cleveland
0	ReportID3	HasWeather	drizzle
0	ReportID3	HasLowTemp	80F
0	ReportID3	HasHighTemp	90F
0	ReportID3	HasDate	thursday
0	cleveland	IsLocationOf	ReportID3
0	drizzle	IsWeatherOf	ReportID3
0	80F	IsLowTempOf	ReportID3
0	90F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	cleveland
0	ReportID4	HasWeather	clear skies
0	ReportID4	HasLowTemp	40F
0	ReportID4	HasHighTemp	60F
0	ReportID4	HasDate	friday
0	cleveland	IsLocationOf	ReportID4
0	clear skies	IsWeatherOf	ReportID4
0	40F	IsLowTempOf	ReportID4
0	60F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	cleveland
0	ReportID5	HasWeather	overcast
0	ReportID5	HasLowTemp	60F
0	ReportID5	HasHighTemp	70F
0	ReportID5	HasDate	saturday
0	cleveland	IsLocationOf	ReportID5
0	overcast	IsWeatherOf	ReportID5
0	60F	IsLowTempOf	ReportID5
0	70F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	cleveland
0	ReportID6	HasWeather	rain
0	ReportID6	HasLowTemp	60F
0	ReportID6	HasHighTemp	70F
0	ReportID6	HasDate	sunday
0	cleveland	IsLocationOf	ReportID6
0	rain	IsWeatherOf	ReportID6
0	60F	IsLowTempOf	ReportID6
0	70F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	mountain view
1	ReportID7	HasWeather	foggy
1	ReportID7	HasLowTemp	40F
1	ReportID7	HasHighTemp	50F
1	ReportID7	HasDate	monday
1	mountain view	IsLocationOf	ReportID7
1	foggy	IsWeatherOf	ReportID7
1	40F	IsLowTempOf	ReportID7
1	50F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	mountain view
1	ReportID8	HasWeather	clear skies
1	ReportID8	HasLowTemp	90F
1	ReportID8	HasHighTemp	100F
1	ReportID8	HasDate	tuesday
1	mountain view	IsLocationOf	ReportID8
1	clear skies	IsWeatherOf	ReportID8
1	90F	IsLowTempOf	ReportID8
1	100F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	mountain view
1	ReportID9	HasWeather	warm
1	ReportID9	HasLowTemp	90F
1	ReportID9	HasHighTemp	100F
1	ReportID9	HasDate	wednesday
1	mountain view	IsLocationOf	ReportID9
1	warm	IsWeatherOf	ReportID9
1	90F	IsLowTempOf	ReportID9
1	100F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	mountain view
1	ReportID10	HasWeather	rain
1	ReportID10	HasLowTemp	40F
1	ReportID10	HasHighTemp	50F
1	ReportID10	HasDate	thursday
1	mountain view	IsLocationOf	ReportID10
1	rain	IsWeatherOf	ReportID10
1	40F	IsLowTempOf	ReportID10
1	50F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	mountain view
1	ReportID11	HasWeather	blizzard
1	ReportID11	HasLowTemp	40F
1	ReportID11	HasHighTemp	50F
1	ReportID11	HasDate	friday
1	mountain view	IsLocationOf	ReportID11
1	blizzard	IsWeatherOf	ReportID11
1	40F	IsLowTempOf	ReportID11
1	50F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	mountain view
1	ReportID12	HasWeather	foggy
1	ReportID12	HasLowTemp	90F
1	ReportID12	HasHighTemp	100F
1	ReportID12	HasDate	saturday
1	mountain view	IsLocationOf	ReportID12
1	foggy	IsWeatherOf	ReportID12
1	90F	IsLowTempOf	ReportID12
1	100F	IsHighTempOf	ReportID12
1	saturday	IsDateOf	ReportID12
1	ReportID13	HasLocation	mountain view
1	ReportID13	HasWeather	snow
1	ReportID13	HasLowTemp	30F
1	ReportID13	HasHighTemp	40F
1	ReportID13	HasDate	sunday
1	mountain view	IsLocationOf	ReportID13
1	snow	IsWeatherOf	ReportID13
1	30F	IsLowTempOf	ReportID13
1	40F	IsHighTempOf	ReportID13
1	sunday	IsDateOf	ReportID13
2	ReportID14	HasLocation	exeter
2	ReportID14	HasWeather	warm
2	ReportID14	HasLowTemp	80F
2	ReportID14	HasHighTemp	90F
2	ReportID14	HasDate	monday
2	exeter	IsLocationOf	ReportID14
2	warm	IsWeatherOf	ReportID14
2	80F	IsLowTempOf	ReportID14
2	90F	IsHighTempOf	ReportID14
2	monday	IsDateOf	ReportID14
2	ReportID15	HasLocation	exeter
2	ReportID15	HasWeather	blizzard
2	ReportID15	HasLowTemp	40F
2	ReportID15	HasHighTemp	60F
2	ReportID15	HasDate	tuesday
2	exeter	IsLocationOf	ReportID15
