-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	corona
0	ReportID0	HasWeather	stormy
0	ReportID0	HasLowTemp	20F
0	ReportID0	HasHighTemp	40F
0	ReportID0	HasDate	monday
0	corona	IsLocationOf	ReportID0
0	stormy	IsWeatherOf	ReportID0
0	20F	IsLowTempOf	ReportID0
0	40F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	corona
0	ReportID1	HasWeather	warm
0	ReportID1	HasLowTemp	80F
0	ReportID1	HasHighTemp	90F
0	ReportID1	HasDate	tuesday
0	corona	IsLocationOf	ReportID1
0	warm	IsWeatherOf	ReportID1
0	80F	IsLowTempOf	ReportID1
0	90F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	corona
0	ReportID2	HasWeather	dry
0	ReportID2	HasLowTemp	80F
0	ReportID2	HasHighTemp	100F
0	ReportID2	HasDate	wednesday
0	corona	IsLocationOf	ReportID2
0	dry	IsWeatherOf	ReportID2
0	80F	IsLowTempOf	ReportID2
0	100F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	corona
0	ReportID3	HasWeather	overcast
0	ReportID3	HasLowTemp	60F
0	ReportID3	HasHighTemp	80F
0	ReportID3	HasDate	thursday
0	corona	IsLocationOf	ReportID3
0	overcast	IsWeatherOf	ReportID3
0	60F	IsLowTempOf	ReportID3
0	80F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	corona
0	ReportID4	HasWeather	dew
0	ReportID4	HasLowTemp	30F
0	ReportID4	HasHighTemp	40F
0	ReportID4	HasDate	friday
0	corona	IsLocationOf	ReportID4
0	dew	IsWeatherOf	ReportID4
0	30F	IsLowTempOf	ReportID4
0	40F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	corona
0	ReportID5	HasWeather	foggy
0	ReportID5	HasLowTemp	40F
0	ReportID5	HasHighTemp	50F
0	ReportID5	HasDate	saturday
0	corona	IsLocationOf	ReportID5
0	foggy	IsWeatherOf	ReportID5
0	40F	IsLowTempOf	ReportID5
0	50F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	corona
0	ReportID6	HasWeather	overcast
0	ReportID6	HasLowTemp	90F
0	ReportID6	HasHighTemp	100F
0	ReportID6	HasDate	sunday
0	corona	IsLocationOf	ReportID6
0	overcast	IsWeatherOf	ReportID6
0	90F	IsLowTempOf	ReportID6
0	100F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	atherton
1	ReportID7	HasWeather	stormy
1	ReportID7	HasLowTemp	90F
1	ReportID7	HasHighTemp	100F
1	ReportID7	HasDate	monday
1	atherton	IsLocationOf	ReportID7
1	stormy	IsWeatherOf	ReportID7
1	90F	IsLowTempOf	ReportID7
1	100F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	atherton
1	ReportID8	HasWeather	windy
1	ReportID8	HasLowTemp	90F
1	ReportID8	HasHighTemp	100F
1	ReportID8	HasDate	tuesday
1	atherton	IsLocationOf	ReportID8
1	windy	IsWeatherOf	ReportID8
1	90F	IsLowTempOf	ReportID8
1	100F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	atherton
1	ReportID9	HasWeather	snow
1	ReportID9	HasLowTemp	70F
1	ReportID9	HasHighTemp	90F
1	ReportID9	HasDate	wednesday
1	atherton	IsLocationOf	ReportID9
1	snow	IsWeatherOf	ReportID9
1	70F	IsLowTempOf	ReportID9
1	90F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	atherton
1	ReportID10	HasWeather	windy
1	ReportID10	HasLowTemp	20F
1	ReportID10	HasHighTemp	30F
1	ReportID10	HasDate	thursday
1	atherton	IsLocationOf	ReportID10
1	windy	IsWeatherOf	ReportID10
1	20F	IsLowTempOf	ReportID10
1	30F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	atherton
1	ReportID11	HasWeather	cloudy
1	ReportID11	HasLowTemp	70F
1	ReportID11	HasHighTemp	90F
1	ReportID11	HasDate	friday
1	atherton	IsLocationOf	ReportID11
1	cloudy	IsWeatherOf	ReportID11
