-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	redwood city
0	ReportID0	HasWeather	humid
0	ReportID0	HasLowTemp	60F
0	ReportID0	HasHighTemp	70F
0	ReportID0	HasDate	monday
0	redwood city	IsLocationOf	ReportID0
0	humid	IsWeatherOf	ReportID0
0	60F	IsLowTempOf	ReportID0
0	70F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	redwood city
0	ReportID1	HasWeather	misty
0	ReportID1	HasLowTemp	80F
0	ReportID1	HasHighTemp	90F
0	ReportID1	HasDate	tuesday
0	redwood city	IsLocationOf	ReportID1
0	misty	IsWeatherOf	ReportID1
0	80F	IsLowTempOf	ReportID1
0	90F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	redwood city
0	ReportID2	HasWeather	cloudy
0	ReportID2	HasLowTemp	50F
0	ReportID2	HasHighTemp	70F
0	ReportID2	HasDate	wednesday
0	redwood city	IsLocationOf	ReportID2
0	cloudy	IsWeatherOf	ReportID2
0	50F	IsLowTempOf	ReportID2
0	70F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	redwood city
0	ReportID3	HasWeather	rain
0	ReportID3	HasLowTemp	90F
0	ReportID3	HasHighTemp	100F
0	ReportID3	HasDate	thursday
0	redwood city	IsLocationOf	ReportID3
0	rain	IsWeatherOf	ReportID3
0	90F	IsLowTempOf	ReportID3
0	100F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	redwood city
0	ReportID4	HasWeather	windy
0	ReportID4	HasLowTemp	60F
0	ReportID4	HasHighTemp	70F
0	ReportID4	HasDate	friday
0	redwood city	IsLocationOf	ReportID4
0	windy	IsWeatherOf	ReportID4
0	60F	IsLowTempOf	ReportID4
0	70F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	redwood city
0	ReportID5	HasWeather	hot
0	ReportID5	HasLowTemp	50F
0	ReportID5	HasHighTemp	70F
0	ReportID5	HasDate	saturday
0	redwood city	IsLocationOf	ReportID5
0	hot	IsWeatherOf	ReportID5
0	50F	IsLowTempOf	ReportID5
0	70F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	redwood city
0	ReportID6	HasWeather	dew
0	ReportID6	HasLowTemp	90F
0	ReportID6	HasHighTemp	100F
0	ReportID6	HasDate	sunday
0	redwood city	IsLocationOf	ReportID6
0	dew	IsWeatherOf	ReportID6
0	90F	IsLowTempOf	ReportID6
0	100F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	compton
1	ReportID7	HasWeather	dry
1	ReportID7	HasLowTemp	20F
1	ReportID7	HasHighTemp	30F
1	ReportID7	HasDate	monday
1	compton	IsLocationOf	ReportID7
1	dry	IsWeatherOf	ReportID7
1	20F	IsLowTempOf	ReportID7
1	30F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	compton
1	ReportID8	HasWeather	overcast
1	ReportID8	HasLowTemp	20F
1	ReportID8	HasHighTemp	40F
1	ReportID8	HasDate	tuesday
1	compton	IsLocationOf	ReportID8
1	overcast	IsWeatherOf	ReportID8
1	20F	IsLowTempOf	ReportID8
1	40F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	compton
1	ReportID9	HasWeather	warm
1	ReportID9	HasLowTemp	50F
1	ReportID9	HasHighTemp	70F
1	ReportID9	HasDate	wednesday
1	compton	IsLocationOf	ReportID9
1	warm	IsWeatherOf	ReportID9
1	50F	IsLowTempOf	ReportID9
1	70F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	compton
1	ReportID10	HasWeather	stormy
1	ReportID10	HasLowTemp	60F
1	ReportID10	HasHighTemp	70F
1	ReportID10	HasDate	thursday
1	compton	IsLocationOf	ReportID10
1	stormy	IsWeatherOf	ReportID10
1	60F	IsLowTempOf	ReportID10
1	70F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	compton
1	ReportID11	HasWeather	blizzard
1	ReportID11	HasLowTemp	40F
1	ReportID11	HasHighTemp	60F
1	ReportID11	HasDate	friday
1	compton	IsLocationOf	ReportID11
1	blizzard	IsWeatherOf	ReportID11
1	40F	IsLowTempOf	ReportID11
1	60F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	compton
1	ReportID12	HasWeather	rain
1	ReportID12	HasLowTemp	20F
1	ReportID12	HasHighTemp	30F
1	ReportID12	HasDate	saturday
1	compton	IsLocationOf	ReportID12
1	rain	IsWeatherOf	ReportID12
1	20F	IsLowTempOf	ReportID12
1	30F	IsHighTempOf	ReportID12
1	saturday	IsDateOf	ReportID12
1	ReportID13	HasLocation	compton
1	ReportID13	HasWeather	dew
1	ReportID13	HasLowTemp	30F
1	ReportID13	HasHighTemp	40F
1	ReportID13	HasDate	sunday
1	compton	IsLocationOf	ReportID13
1	dew	IsWeatherOf	ReportID13
1	30F	IsLowTempOf	ReportID13
1	40F	IsHighTempOf	ReportID13
1	sunday	IsDateOf	ReportID13
2	ReportID14	HasLocation	carson
2	ReportID14	HasWeather	dry
2	ReportID14	HasLowTemp	50F
2	ReportID14	HasHighTemp	60F
2	ReportID14	HasDate	monday
2	carson	IsLocationOf	ReportID14
2	dry	IsWeatherOf	ReportID14
2	50F	IsLowTempOf	ReportID14
2	60F	IsHighTempOf	ReportID14
2	monday	IsDateOf	ReportID14
2	ReportID15	HasLocation	carson
2	ReportID15	HasWeather	cloudy
2	ReportID15	HasLowTemp	40F
2	ReportID15	HasHighTemp	50F
2	ReportID15	HasDate	tuesday
2	carson	IsLocationOf	ReportID15
2	cloudy	IsWeatherOf	ReportID15
2	40F	IsLowTempOf	ReportID15
2	50F	IsHighTempOf	ReportID15
2	tuesday	IsDateOf	ReportID15
2	ReportID16	HasLocation	carson
2	ReportID16	HasWeather	stormy
2	ReportID16	HasLowTemp	50F
2	ReportID16	HasHighTemp	60F
2	ReportID16	HasDate	wednesday
2	carson	IsLocationOf	ReportID16
2	stormy	IsWeatherOf	ReportID16
2	50F	IsLowTempOf	ReportID16
2	60F	IsHighTempOf	ReportID16
2	wednesday	IsDateOf	ReportID16
2	ReportID17	HasLocation	carson
2	ReportID17	HasWeather	drizzle
2	ReportID17	HasLowTemp	70F
2	ReportID17	HasHighTemp	90F
2	ReportID17	HasDate	thursday
2	carson	IsLocationOf	ReportID17
2	drizzle	IsWeatherOf	ReportID17
2	70F	IsLowTempOf	ReportID17
2	90F	IsHighTempOf	ReportID17
2	thursday	IsDateOf	ReportID17
2	ReportID18	HasLocation	carson
2	ReportID18	HasWeather	stormy
2	ReportID18	HasLowTemp	40F
2	ReportID18	HasHighTemp	50F
2	ReportID18	HasDate	friday
2	carson	IsLocationOf	ReportID18
2	stormy	IsWeatherOf	ReportID18
2	40F	IsLowTempOf	ReportID18
2	50F	IsHighTempOf	ReportID18
2	friday	IsDateOf	ReportID18
2	ReportID19	HasLocation	carson
2	ReportID19	HasWeather	warm
2	ReportID19	HasLowTemp	90F
2	ReportID19	HasHighTemp	100F
2	ReportID19	HasDate	saturday
2	carson	IsLocationOf	ReportID19
2	warm	IsWeatherOf	ReportID19
2	90F	IsLowTempOf	ReportID19
2	100F	IsHighTempOf	ReportID19
2	saturday	IsDateOf	ReportID19
2	ReportID20	HasLocation	carson
2	ReportID20	HasWeather	cloudy
2	ReportID20	HasLowTemp	40F
2	ReportID20	HasHighTemp	60F
2	ReportID20	HasDate	sunday
2	carson	IsLocationOf	ReportID20
2	cloudy	IsWeatherOf	ReportID20
2	40F	IsLowTempOf	ReportID20
2	60F	IsHighTempOf	ReportID20
2	sunday	IsDateOf	ReportID20
3	ReportID21	HasLocation	alhambra
3	ReportID21	HasWeather	foggy
3	ReportID21	HasLowTemp	40F
3	ReportID21	HasHighTemp	50F
3	ReportID21	HasDate	monday
3	alhambra	IsLocationOf	ReportID21
3	foggy	IsWeatherOf	ReportID21
3	40F	IsLowTempOf	ReportID21
3	50F	IsHighTempOf	ReportID21
3	monday	IsDateOf	ReportID21
3	ReportID22	HasLocation	alhambra
3	ReportID22	HasWeather	drizzle
3	ReportID22	HasLowTemp	90F
3	ReportID22	HasHighTemp	100F
3	ReportID22	HasDate	tuesday
3	alhambra	IsLocationOf	ReportID22
3	drizzle	IsWeatherOf	ReportID22
3	90F	IsLowTempOf	ReportID22
3	100F	IsHighTempOf	ReportID22
3	tuesday	IsDateOf	ReportID22
3	ReportID23	HasLocation	alhambra
3	ReportID23	HasWeather	dew
3	ReportID23	HasLowTemp	90F
3	ReportID23	HasHighTemp	100F
3	ReportID23	HasDate	wednesday
3	alhambra	IsLocationOf	ReportID23
3	dew	IsWeatherOf	ReportID23
3	90F	IsLowTempOf	ReportID23
3	100F	IsHighTempOf	ReportID23
3	wednesday	IsDateOf	ReportID23
3	ReportID24	HasLocation	alhambra
3	ReportID24	HasWeather	hot
3	ReportID24	HasLowTemp	80F
3	ReportID24	HasHighTemp	100F
3	ReportID24	HasDate	thursday
3	alhambra	IsLocationOf	ReportID24
3	hot	IsWeatherOf	ReportID24
3	80F	IsLowTempOf	ReportID24
3	100F	IsHighTempOf	ReportID24
3	thursday	IsDateOf	ReportID24
3	ReportID25	HasLocation	alhambra
3	ReportID25	HasWeather	hail
3	ReportID25	HasLowTemp	60F
3	ReportID25	HasHighTemp	70F
