-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	durham
0	ReportID0	HasWeather	frost
0	ReportID0	HasLowTemp	40F
0	ReportID0	HasHighTemp	60F
0	ReportID0	HasDate	monday
0	durham	IsLocationOf	ReportID0
0	frost	IsWeatherOf	ReportID0
0	40F	IsLowTempOf	ReportID0
0	60F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	durham
0	ReportID1	HasWeather	clear skies
0	ReportID1	HasLowTemp	40F
0	ReportID1	HasHighTemp	60F
0	ReportID1	HasDate	tuesday
0	durham	IsLocationOf	ReportID1
0	clear skies	IsWeatherOf	ReportID1
0	40F	IsLowTempOf	ReportID1
0	60F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	durham
0	ReportID2	HasWeather	snow
0	ReportID2	HasLowTemp	60F
0	ReportID2	HasHighTemp	80F
0	ReportID2	HasDate	wednesday
0	durham	IsLocationOf	ReportID2
0	snow	IsWeatherOf	ReportID2
0	60F	IsLowTempOf	ReportID2
0	80F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	durham
0	ReportID3	HasWeather	stormy
0	ReportID3	HasLowTemp	50F
0	ReportID3	HasHighTemp	70F
0	ReportID3	HasDate	thursday
0	durham	IsLocationOf	ReportID3
0	stormy	IsWeatherOf	ReportID3
0	50F	IsLowTempOf	ReportID3
0	70F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	durham
0	ReportID4	HasWeather	dry
0	ReportID4	HasLowTemp	30F
0	ReportID4	HasHighTemp	50F
0	ReportID4	HasDate	friday
0	durham	IsLocationOf	ReportID4
0	dry	IsWeatherOf	ReportID4
0	30F	IsLowTempOf	ReportID4
0	50F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	durham
0	ReportID5	HasWeather	dry
0	ReportID5	HasLowTemp	30F
0	ReportID5	HasHighTemp	40F
0	ReportID5	HasDate	saturday
0	durham	IsLocationOf	ReportID5
0	dry	IsWeatherOf	ReportID5
0	30F	IsLowTempOf	ReportID5
0	40F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	durham
0	ReportID6	HasWeather	overcast
0	ReportID6	HasLowTemp	90F
0	ReportID6	HasHighTemp	100F
0	ReportID6	HasDate	sunday
0	durham	IsLocationOf	ReportID6
0	overcast	IsWeatherOf	ReportID6
0	90F	IsLowTempOf	ReportID6
0	100F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	corona
1	ReportID7	HasWeather	rain
1	ReportID7	HasLowTemp	30F
1	ReportID7	HasHighTemp	40F
1	ReportID7	HasDate	monday
1	corona	IsLocationOf	ReportID7
1	rain	IsWeatherOf	ReportID7
1	30F	IsLowTempOf	ReportID7
1	40F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	corona
1	ReportID8	HasWeather	overcast
1	ReportID8	HasLowTemp	20F
1	ReportID8	HasHighTemp	40F
1	ReportID8	HasDate	tuesday
1	corona	IsLocationOf	ReportID8
1	overcast	IsWeatherOf	ReportID8
1	20F	IsLowTempOf	ReportID8
1	40F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	corona
1	ReportID9	HasWeather	dry
1	ReportID9	HasLowTemp	50F
1	ReportID9	HasHighTemp	70F
1	ReportID9	HasDate	wednesday
1	corona	IsLocationOf	ReportID9
1	dry	IsWeatherOf	ReportID9
1	50F	IsLowTempOf	ReportID9
1	70F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	corona
1	ReportID10	HasWeather	snow
1	ReportID10	HasLowTemp	30F
1	ReportID10	HasHighTemp	50F
1	ReportID10	HasDate	thursday
1	corona	IsLocationOf	ReportID10
1	snow	IsWeatherOf	ReportID10
1	30F	IsLowTempOf	ReportID10
1	50F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	corona
1	ReportID11	HasWeather	snow
1	ReportID11	HasLowTemp	70F
1	ReportID11	HasHighTemp	80F
1	ReportID11	HasDate	friday
1	corona	IsLocationOf	ReportID11
1	snow	IsWeatherOf	ReportID11
1	70F	IsLowTempOf	ReportID11
1	80F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	corona
1	ReportID12	HasWeather	stormy
1	ReportID12	HasLowTemp	20F
1	ReportID12	HasHighTemp	40F
1	ReportID12	HasDate	saturday
1	corona	IsLocationOf	ReportID12
1	stormy	IsWeatherOf	ReportID12
1	20F	IsLowTempOf	ReportID12
1	40F	IsHighTempOf	ReportID12
1	saturday	IsDateOf	ReportID12
1	ReportID13	HasLocation	corona
1	ReportID13	HasWeather	rain
1	ReportID13	HasLowTemp	60F
1	ReportID13	HasHighTemp	80F
1	ReportID13	HasDate	sunday
1	corona	IsLocationOf	ReportID13
1	rain	IsWeatherOf	ReportID13
1	60F	IsLowTempOf	ReportID13
1	80F	IsHighTempOf	ReportID13
1	sunday	IsDateOf	ReportID13
2	ReportID14	HasLocation	atherton
2	ReportID14	HasWeather	hail
