-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	camarillo
0	ReportID0	HasWeather	clear skies
0	ReportID0	HasLowTemp	70F
0	ReportID0	HasHighTemp	90F
0	ReportID0	HasDate	monday
0	camarillo	IsLocationOf	ReportID0
0	clear skies	IsWeatherOf	ReportID0
0	70F	IsLowTempOf	ReportID0
0	90F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	camarillo
0	ReportID1	HasWeather	foggy
0	ReportID1	HasLowTemp	90F
0	ReportID1	HasHighTemp	100F
0	ReportID1	HasDate	tuesday
0	camarillo	IsLocationOf	ReportID1
0	foggy	IsWeatherOf	ReportID1
0	90F	IsLowTempOf	ReportID1
0	100F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	camarillo
0	ReportID2	HasWeather	hail
0	ReportID2	HasLowTemp	30F
0	ReportID2	HasHighTemp	50F
0	ReportID2	HasDate	wednesday
0	camarillo	IsLocationOf	ReportID2
0	hail	IsWeatherOf	ReportID2
0	30F	IsLowTempOf	ReportID2
0	50F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	camarillo
0	ReportID3	HasWeather	hot
0	ReportID3	HasLowTemp	60F
0	ReportID3	HasHighTemp	80F
0	ReportID3	HasDate	thursday
0	camarillo	IsLocationOf	ReportID3
0	hot	IsWeatherOf	ReportID3
0	60F	IsLowTempOf	ReportID3
0	80F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	camarillo
0	ReportID4	HasWeather	hail
0	ReportID4	HasLowTemp	80F
0	ReportID4	HasHighTemp	100F
0	ReportID4	HasDate	friday
0	camarillo	IsLocationOf	ReportID4
0	hail	IsWeatherOf	ReportID4
0	80F	IsLowTempOf	ReportID4
0	100F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	camarillo
0	ReportID5	HasWeather	warm
0	ReportID5	HasLowTemp	80F
0	ReportID5	HasHighTemp	90F
0	ReportID5	HasDate	saturday
0	camarillo	IsLocationOf	ReportID5
0	warm	IsWeatherOf	ReportID5
0	80F	IsLowTempOf	ReportID5
0	90F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	camarillo
0	ReportID6	HasWeather	overcast
0	ReportID6	HasLowTemp	70F
0	ReportID6	HasHighTemp	90F
0	ReportID6	HasDate	sunday
0	camarillo	IsLocationOf	ReportID6
0	overcast	IsWeatherOf	ReportID6
0	70F	IsLowTempOf	ReportID6
0	90F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	corona
1	ReportID7	HasWeather	stormy
1	ReportID7	HasLowTemp	90F
1	ReportID7	HasHighTemp	100F
1	ReportID7	HasDate	monday
1	corona	IsLocationOf	ReportID7
1	stormy	IsWeatherOf	ReportID7
1	90F	IsLowTempOf	ReportID7
1	100F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	corona
1	ReportID8	HasWeather	blizzard
1	ReportID8	HasLowTemp	20F
1	ReportID8	HasHighTemp	30F
1	ReportID8	HasDate	tuesday
1	corona	IsLocationOf	ReportID8
1	blizzard	IsWeatherOf	ReportID8
1	20F	IsLowTempOf	ReportID8
1	30F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	corona
1	ReportID9	HasWeather	overcast
1	ReportID9	HasLowTemp	70F
1	ReportID9	HasHighTemp	80F
1	ReportID9	HasDate	wednesday
1	corona	IsLocationOf	ReportID9
1	overcast	IsWeatherOf	ReportID9
1	70F	IsLowTempOf	ReportID9
1	80F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	corona
1	ReportID10	HasWeather	frost
1	ReportID10	HasLowTemp	30F
1	ReportID10	HasHighTemp	40F
1	ReportID10	HasDate	thursday
1	corona	IsLocationOf	ReportID10
1	frost	IsWeatherOf	ReportID10
1	30F	IsLowTempOf	ReportID10
1	40F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	corona
1	ReportID11	HasWeather	cloudy
1	ReportID11	HasLowTemp	50F
1	ReportID11	HasHighTemp	70F
1	ReportID11	HasDate	friday
1	corona	IsLocationOf	ReportID11
1	cloudy	IsWeatherOf	ReportID11
1	50F	IsLowTempOf	ReportID11
1	70F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	corona
1	ReportID12	HasWeather	cloudy
1	ReportID12	HasLowTemp	50F
1	ReportID12	HasHighTemp	70F
1	ReportID12	HasDate	saturday
1	corona	IsLocationOf	ReportID12
1	cloudy	IsWeatherOf	ReportID12
1	50F	IsLowTempOf	ReportID12
1	70F	IsHighTempOf	ReportID12
1	saturday	IsDateOf	ReportID12
1	ReportID13	HasLocation	corona
1	ReportID13	HasWeather	cloudy
1	ReportID13	HasLowTemp	40F
1	ReportID13	HasHighTemp	50F
1	ReportID13	HasDate	sunday
1	corona	IsLocationOf	ReportID13
1	cloudy	IsWeatherOf	ReportID13
1	40F	IsLowTempOf	ReportID13
1	50F	IsHighTempOf	ReportID13
1	sunday	IsDateOf	ReportID13
2	ReportID14	HasLocation	boston
2	ReportID14	HasWeather	drizzle
2	ReportID14	HasLowTemp	60F
2	ReportID14	HasHighTemp	70F
2	ReportID14	HasDate	monday
2	boston	IsLocationOf	ReportID14
2	drizzle	IsWeatherOf	ReportID14
2	60F	IsLowTempOf	ReportID14
2	70F	IsHighTempOf	ReportID14
2	monday	IsDateOf	ReportID14
2	ReportID15	HasLocation	boston
2	ReportID15	HasWeather	rain
2	ReportID15	HasLowTemp	50F
2	ReportID15	HasHighTemp	60F
2	ReportID15	HasDate	tuesday
2	boston	IsLocationOf	ReportID15
2	rain	IsWeatherOf	ReportID15
2	50F	IsLowTempOf	ReportID15
2	60F	IsHighTempOf	ReportID15
2	tuesday	IsDateOf	ReportID15
2	ReportID16	HasLocation	boston
2	ReportID16	HasWeather	dry
2	ReportID16	HasLowTemp	80F
2	ReportID16	HasHighTemp	90F
2	ReportID16	HasDate	wednesday
2	boston	IsLocationOf	ReportID16
2	dry	IsWeatherOf	ReportID16
2	80F	IsLowTempOf	ReportID16
2	90F	IsHighTempOf	ReportID16
2	wednesday	IsDateOf	ReportID16
2	ReportID17	HasLocation	boston
2	ReportID17	HasWeather	frost
2	ReportID17	HasLowTemp	30F
2	ReportID17	HasHighTemp	50F
2	ReportID17	HasDate	thursday
2	boston	IsLocationOf	ReportID17
2	frost	IsWeatherOf	ReportID17
2	30F	IsLowTempOf	ReportID17
2	50F	IsHighTempOf	ReportID17
2	thursday	IsDateOf	ReportID17
2	ReportID18	HasLocation	boston
2	ReportID18	HasWeather	stormy
2	ReportID18	HasLowTemp	30F
2	ReportID18	HasHighTemp	40F
2	ReportID18	HasDate	friday
2	boston	IsLocationOf	ReportID18
2	stormy	IsWeatherOf	ReportID18
2	30F	IsLowTempOf	ReportID18
2	40F	IsHighTempOf	ReportID18
2	friday	IsDateOf	ReportID18
2	ReportID19	HasLocation	boston
2	ReportID19	HasWeather	dry
2	ReportID19	HasLowTemp	40F
2	ReportID19	HasHighTemp	50F
2	ReportID19	HasDate	saturday
2	boston	IsLocationOf	ReportID19
2	dry	IsWeatherOf	ReportID19
2	40F	IsLowTempOf	ReportID19
2	50F	IsHighTempOf	ReportID19
2	saturday	IsDateOf	ReportID19
2	ReportID20	HasLocation	boston
2	ReportID20	HasWeather	hail
2	ReportID20	HasLowTemp	90F
2	ReportID20	HasHighTemp	100F
2	ReportID20	HasDate	sunday
2	boston	IsLocationOf	ReportID20
2	hail	IsWeatherOf	ReportID20
2	90F	IsLowTempOf	ReportID20
2	100F	IsHighTempOf	ReportID20
2	sunday	IsDateOf	ReportID20
3	ReportID21	HasLocation	new york
3	ReportID21	HasWeather	rain
3	ReportID21	HasLowTemp	20F
3	ReportID21	HasHighTemp	30F
3	ReportID21	HasDate	monday
3	new york	IsLocationOf	ReportID21
3	rain	IsWeatherOf	ReportID21
3	20F	IsLowTempOf	ReportID21
3	30F	IsHighTempOf	ReportID21
3	monday	IsDateOf	ReportID21
3	ReportID22	HasLocation	new york
3	ReportID22	HasWeather	dew
3	ReportID22	HasLowTemp	50F
3	ReportID22	HasHighTemp	70F
3	ReportID22	HasDate	tuesday
