-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	durham
0	ReportID0	HasWeather	drizzle
0	ReportID0	HasLowTemp	20F
0	ReportID0	HasHighTemp	30F
0	ReportID0	HasDate	monday
0	durham	IsLocationOf	ReportID0
0	drizzle	IsWeatherOf	ReportID0
0	20F	IsLowTempOf	ReportID0
0	30F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	durham
0	ReportID1	HasWeather	frost
0	ReportID1	HasLowTemp	30F
0	ReportID1	HasHighTemp	50F
0	ReportID1	HasDate	tuesday
0	durham	IsLocationOf	ReportID1
0	frost	IsWeatherOf	ReportID1
0	30F	IsLowTempOf	ReportID1
0	50F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	durham
0	ReportID2	HasWeather	clear skies
0	ReportID2	HasLowTemp	80F
0	ReportID2	HasHighTemp	100F
0	ReportID2	HasDate	wednesday
0	durham	IsLocationOf	ReportID2
0	clear skies	IsWeatherOf	ReportID2
0	80F	IsLowTempOf	ReportID2
0	100F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	durham
0	ReportID3	HasWeather	clear skies
0	ReportID3	HasLowTemp	50F
0	ReportID3	HasHighTemp	60F
0	ReportID3	HasDate	thursday
0	durham	IsLocationOf	ReportID3
0	clear skies	IsWeatherOf	ReportID3
0	50F	IsLowTempOf	ReportID3
0	60F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	durham
0	ReportID4	HasWeather	windy
0	ReportID4	HasLowTemp	80F
0	ReportID4	HasHighTemp	100F
0	ReportID4	HasDate	friday
0	durham	IsLocationOf	ReportID4
0	windy	IsWeatherOf	ReportID4
0	80F	IsLowTempOf	ReportID4
0	100F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	durham
0	ReportID5	HasWeather	clear skies
0	ReportID5	HasLowTemp	30F
0	ReportID5	HasHighTemp	50F
0	ReportID5	HasDate	saturday
0	durham	IsLocationOf	ReportID5
0	clear skies	IsWeatherOf	ReportID5
0	30F	IsLowTempOf	ReportID5
0	50F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	durham
0	ReportID6	HasWeather	misty
0	ReportID6	HasLowTemp	20F
0	ReportID6	HasHighTemp	30F
0	ReportID6	HasDate	sunday
0	durham	IsLocationOf	ReportID6
0	misty	IsWeatherOf	ReportID6
0	20F	IsLowTempOf	ReportID6
0	30F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	fresno
1	ReportID7	HasWeather	foggy
1	ReportID7	HasLowTemp	90F
1	ReportID7	HasHighTemp	100F
1	ReportID7	HasDate	monday
1	fresno	IsLocationOf	ReportID7
1	foggy	IsWeatherOf	ReportID7
1	90F	IsLowTempOf	ReportID7
1	100F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	fresno
1	ReportID8	HasWeather	cloudy
1	ReportID8	HasLowTemp	80F
1	ReportID8	HasHighTemp	100F
1	ReportID8	HasDate	tuesday
1	fresno	IsLocationOf	ReportID8
1	cloudy	IsWeatherOf	ReportID8
1	80F	IsLowTempOf	ReportID8
1	100F	IsHighTempOf	ReportID8
1	tuesday	IsDateOf	ReportID8
1	ReportID9	HasLocation	fresno
1	ReportID9	HasWeather	rain
1	ReportID9	HasLowTemp	50F
1	ReportID9	HasHighTemp	60F
1	ReportID9	HasDate	wednesday
1	fresno	IsLocationOf	ReportID9
1	rain	IsWeatherOf	ReportID9
1	50F	IsLowTempOf	ReportID9
1	60F	IsHighTempOf	ReportID9
1	wednesday	IsDateOf	ReportID9
1	ReportID10	HasLocation	fresno
1	ReportID10	HasWeather	foggy
1	ReportID10	HasLowTemp	40F
1	ReportID10	HasHighTemp	60F
1	ReportID10	HasDate	thursday
1	fresno	IsLocationOf	ReportID10
1	foggy	IsWeatherOf	ReportID10
1	40F	IsLowTempOf	ReportID10
1	60F	IsHighTempOf	ReportID10
1	thursday	IsDateOf	ReportID10
1	ReportID11	HasLocation	fresno
1	ReportID11	HasWeather	drizzle
1	ReportID11	HasLowTemp	40F
1	ReportID11	HasHighTemp	50F
1	ReportID11	HasDate	friday
1	fresno	IsLocationOf	ReportID11
1	drizzle	IsWeatherOf	ReportID11
1	40F	IsLowTempOf	ReportID11
1	50F	IsHighTempOf	ReportID11
1	friday	IsDateOf	ReportID11
1	ReportID12	HasLocation	fresno
1	ReportID12	HasWeather	dry
1	ReportID12	HasLowTemp	80F
1	ReportID12	HasHighTemp	90F
1	ReportID12	HasDate	saturday
1	fresno	IsLocationOf	ReportID12
1	dry	IsWeatherOf	ReportID12
1	80F	IsLowTempOf	ReportID12
1	90F	IsHighTempOf	ReportID12
1	saturday	IsDateOf	ReportID12
1	ReportID13	HasLocation	fresno
1	ReportID13	HasWeather	snow
1	ReportID13	HasLowTemp	70F
1	ReportID13	HasHighTemp	80F
1	ReportID13	HasDate	sunday
1	fresno	IsLocationOf	ReportID13
1	snow	IsWeatherOf	ReportID13
1	70F	IsLowTempOf	ReportID13
1	80F	IsHighTempOf	ReportID13
1	sunday	IsDateOf	ReportID13
2	ReportID14	HasLocation	brentwood
2	ReportID14	HasWeather	dew
2	ReportID14	HasLowTemp	20F
2	ReportID14	HasHighTemp	30F
2	ReportID14	HasDate	monday
2	brentwood	IsLocationOf	ReportID14
2	dew	IsWeatherOf	ReportID14
2	20F	IsLowTempOf	ReportID14
2	30F	IsHighTempOf	ReportID14
2	monday	IsDateOf	ReportID14
2	ReportID15	HasLocation	brentwood
2	ReportID15	HasWeather	rain
2	ReportID15	HasLowTemp	20F
2	ReportID15	HasHighTemp	30F
2	ReportID15	HasDate	tuesday
2	brentwood	IsLocationOf	ReportID15
2	rain	IsWeatherOf	ReportID15
2	20F	IsLowTempOf	ReportID15
2	30F	IsHighTempOf	ReportID15
2	tuesday	IsDateOf	ReportID15
2	ReportID16	HasLocation	brentwood
2	ReportID16	HasWeather	warm
2	ReportID16	HasLowTemp	70F
2	ReportID16	HasHighTemp	80F
2	ReportID16	HasDate	wednesday
2	brentwood	IsLocationOf	ReportID16
2	warm	IsWeatherOf	ReportID16
2	70F	IsLowTempOf	ReportID16
2	80F	IsHighTempOf	ReportID16
2	wednesday	IsDateOf	ReportID16
2	ReportID17	HasLocation	brentwood
2	ReportID17	HasWeather	rain
2	ReportID17	HasLowTemp	70F
2	ReportID17	HasHighTemp	80F
2	ReportID17	HasDate	thursday
2	brentwood	IsLocationOf	ReportID17
2	rain	IsWeatherOf	ReportID17
2	70F	IsLowTempOf	ReportID17
2	80F	IsHighTempOf	ReportID17
2	thursday	IsDateOf	ReportID17
2	ReportID18	HasLocation	brentwood
2	ReportID18	HasWeather	rain
2	ReportID18	HasLowTemp	30F
2	ReportID18	HasHighTemp	50F
2	ReportID18	HasDate	friday
2	brentwood	IsLocationOf	ReportID18
2	rain	IsWeatherOf	ReportID18
2	30F	IsLowTempOf	ReportID18
2	50F	IsHighTempOf	ReportID18
2	friday	IsDateOf	ReportID18
2	ReportID19	HasLocation	brentwood
2	ReportID19	HasWeather	frost
2	ReportID19	HasLowTemp	30F
2	ReportID19	HasHighTemp	50F
2	ReportID19	HasDate	saturday
2	brentwood	IsLocationOf	ReportID19
2	frost	IsWeatherOf	ReportID19
2	30F	IsLowTempOf	ReportID19
2	50F	IsHighTempOf	ReportID19
2	saturday	IsDateOf	ReportID19
2	ReportID20	HasLocation	brentwood
2	ReportID20	HasWeather	stormy
2	ReportID20	HasLowTemp	60F
2	ReportID20	HasHighTemp	80F
2	ReportID20	HasDate	sunday
2	brentwood	IsLocationOf	ReportID20
2	stormy	IsWeatherOf	ReportID20
2	60F	IsLowTempOf	ReportID20
2	80F	IsHighTempOf	ReportID20
2	sunday	IsDateOf	ReportID20
3	ReportID21	HasLocation	oakland
3	ReportID21	HasWeather	cloudy
3	ReportID21	HasLowTemp	80F
3	ReportID21	HasHighTemp	100F
3	ReportID21	HasDate	monday
3	oakland	IsLocationOf	ReportID21
3	cloudy	IsWeatherOf	ReportID21
3	80F	IsLowTempOf	ReportID21
3	100F	IsHighTempOf	ReportID21
3	monday	IsDateOf	ReportID21
3	ReportID22	HasLocation	oakland
3	ReportID22	HasWeather	foggy
3	ReportID22	HasLowTemp	60F
3	ReportID22	HasHighTemp	70F
3	ReportID22	HasDate	tuesday
3	oakland	IsLocationOf	ReportID22
3	foggy	IsWeatherOf	ReportID22
3	60F	IsLowTempOf	ReportID22
3	70F	IsHighTempOf	ReportID22
3	tuesday	IsDateOf	ReportID22
3	ReportID23	HasLocation	oakland
3	ReportID23	HasWeather	misty
3	ReportID23	HasLowTemp	20F
3	ReportID23	HasHighTemp	30F
3	ReportID23	HasDate	wednesday
3	oakland	IsLocationOf	ReportID23
3	misty	IsWeatherOf	ReportID23
3	20F	IsLowTempOf	ReportID23
3	30F	IsHighTempOf	ReportID23
3	wednesday	IsDateOf	ReportID23
3	ReportID24	HasLocation	oakland
3	ReportID24	HasWeather	windy
3	ReportID24	HasLowTemp	50F
3	ReportID24	HasHighTemp	70F
3	ReportID24	HasDate	thursday
3	oakland	IsLocationOf	ReportID24
3	windy	IsWeatherOf	ReportID24
3	50F	IsLowTempOf	ReportID24
3	70F	IsHighTempOf	ReportID24
3	thursday	IsDateOf	ReportID24
3	ReportID25	HasLocation	oakland
3	ReportID25	HasWeather	rain
3	ReportID25	HasLowTemp	80F
3	ReportID25	HasHighTemp	100F
3	ReportID25	HasDate	friday
3	oakland	IsLocationOf	ReportID25
3	rain	IsWeatherOf	ReportID25
3	80F	IsLowTempOf	ReportID25
3	100F	IsHighTempOf	ReportID25
3	friday	IsDateOf	ReportID25
3	ReportID26	HasLocation	oakland
3	ReportID26	HasWeather	foggy
3	ReportID26	HasLowTemp	80F
3	ReportID26	HasHighTemp	100F
3	ReportID26	HasDate	saturday
3	oakland	IsLocationOf	ReportID26
3	foggy	IsWeatherOf	ReportID26
3	80F	IsLowTempOf	ReportID26
3	100F	IsHighTempOf	ReportID26
3	saturday	IsDateOf	ReportID26
3	ReportID27	HasLocation	oakland
3	ReportID27	HasWeather	dew
3	ReportID27	HasLowTemp	50F
3	ReportID27	HasHighTemp	70F
3	ReportID27	HasDate	sunday
3	oakland	IsLocationOf	ReportID27
3	dew	IsWeatherOf	ReportID27
3	50F	IsLowTempOf	ReportID27
3	70F	IsHighTempOf	ReportID27
3	sunday	IsDateOf	ReportID27
4	ReportID28	HasLocation	los angeles
4	ReportID28	HasWeather	dry
4	ReportID28	HasLowTemp	50F
4	ReportID28	HasHighTemp	70F
4	ReportID28	HasDate	monday
4	los angeles	IsLocationOf	ReportID28
4	dry	IsWeatherOf	ReportID28
4	50F	IsLowTempOf	ReportID28
4	70F	IsHighTempOf	ReportID28
4	monday	IsDateOf	ReportID28
4	ReportID29	HasLocation	los angeles
4	ReportID29	HasWeather	overcast
4	ReportID29	HasLowTemp	20F
4	ReportID29	HasHighTemp	40F
4	ReportID29	HasDate	tuesday
4	los angeles	IsLocationOf	ReportID29
4	overcast	IsWeatherOf	ReportID29
4	20F	IsLowTempOf	ReportID29
4	40F	IsHighTempOf	ReportID29
4	tuesday	IsDateOf	ReportID29
4	ReportID30	HasLocation	los angeles
4	ReportID30	HasWeather	rain
4	ReportID30	HasLowTemp	60F
4	ReportID30	HasHighTemp	70F
4	ReportID30	HasDate	wednesday
4	los angeles	IsLocationOf	ReportID30
4	rain	IsWeatherOf	ReportID30
4	60F	IsLowTempOf	ReportID30
4	70F	IsHighTempOf	ReportID30
4	wednesday	IsDateOf	ReportID30
4	ReportID31	HasLocation	los angeles
4	ReportID31	HasWeather	dew
4	ReportID31	HasLowTemp	30F
4	ReportID31	HasHighTemp	50F
4	ReportID31	HasDate	thursday
4	los angeles	IsLocationOf	ReportID31
4	dew	IsWeatherOf	ReportID31
4	30F	IsLowTempOf	ReportID31
4	50F	IsHighTempOf	ReportID31
4	thursday	IsDateOf	ReportID31
4	ReportID32	HasLocation	los angeles
4	ReportID32	HasWeather	cloudy
4	ReportID32	HasLowTemp	70F
4	ReportID32	HasHighTemp	80F
4	ReportID32	HasDate	friday
4	los angeles	IsLocationOf	ReportID32
4	cloudy	IsWeatherOf	ReportID32
4	70F	IsLowTempOf	ReportID32
4	80F	IsHighTempOf	ReportID32
4	friday	IsDateOf	ReportID32
4	ReportID33	HasLocation	los angeles
4	ReportID33	HasWeather	stormy
4	ReportID33	HasLowTemp	60F
4	ReportID33	HasHighTemp	80F
4	ReportID33	HasDate	saturday
4	los angeles	IsLocationOf	ReportID33
4	stormy	IsWeatherOf	ReportID33
4	60F	IsLowTempOf	ReportID33
4	80F	IsHighTempOf	ReportID33
4	saturday	IsDateOf	ReportID33
4	ReportID34	HasLocation	los angeles
4	ReportID34	HasWeather	stormy
4	ReportID34	HasLowTemp	80F
4	ReportID34	HasHighTemp	100F
4	ReportID34	HasDate	sunday
4	los angeles	IsLocationOf	ReportID34
4	stormy	IsWeatherOf	ReportID34
4	80F	IsLowTempOf	ReportID34
4	100F	IsHighTempOf	ReportID34
4	sunday	IsDateOf	ReportID34
5	ReportID35	HasLocation	san jose
5	ReportID35	HasWeather	misty
5	ReportID35	HasLowTemp	50F
5	ReportID35	HasHighTemp	60F
5	ReportID35	HasDate	monday
5	san jose	IsLocationOf	ReportID35
5	misty	IsWeatherOf	ReportID35
5	50F	IsLowTempOf	ReportID35
5	60F	IsHighTempOf	ReportID35
5	monday	IsDateOf	ReportID35
5	ReportID36	HasLocation	san jose
5	ReportID36	HasWeather	dew
5	ReportID36	HasLowTemp	50F
5	ReportID36	HasHighTemp	60F
5	ReportID36	HasDate	tuesday
5	san jose	IsLocationOf	ReportID36
5	dew	IsWeatherOf	ReportID36
5	50F	IsLowTempOf	ReportID36
5	60F	IsHighTempOf	ReportID36
5	tuesday	IsDateOf	ReportID36
5	ReportID37	HasLocation	san jose
5	ReportID37	HasWeather	cloudy
5	ReportID37	HasLowTemp	30F
5	ReportID37	HasHighTemp	40F
5	ReportID37	HasDate	wednesday
5	san jose	IsLocationOf	ReportID37
5	cloudy	IsWeatherOf	ReportID37
5	30F	IsLowTempOf	ReportID37
5	40F	IsHighTempOf	ReportID37
5	wednesday	IsDateOf	ReportID37
5	ReportID38	HasLocation	san jose
5	ReportID38	HasWeather	dry
5	ReportID38	HasLowTemp	60F
5	ReportID38	HasHighTemp	70F
5	ReportID38	HasDate	thursday
5	san jose	IsLocationOf	ReportID38
5	dry	IsWeatherOf	ReportID38
5	60F	IsLowTempOf	ReportID38
5	70F	IsHighTempOf	ReportID38
5	thursday	IsDateOf	ReportID38
5	ReportID39	HasLocation	san jose
5	ReportID39	HasWeather	snow
5	ReportID39	HasLowTemp	60F
5	ReportID39	HasHighTemp	70F
5	ReportID39	HasDate	friday
5	san jose	IsLocationOf	ReportID39
5	snow	IsWeatherOf	ReportID39
5	60F	IsLowTempOf	ReportID39
5	70F	IsHighTempOf	ReportID39
5	friday	IsDateOf	ReportID39
5	ReportID40	HasLocation	san jose
5	ReportID40	HasWeather	cloudy
5	ReportID40	HasLowTemp	90F
5	ReportID40	HasHighTemp	100F
5	ReportID40	HasDate	saturday
5	san jose	IsLocationOf	ReportID40
5	cloudy	IsWeatherOf	ReportID40
5	90F	IsLowTempOf	ReportID40
5	100F	IsHighTempOf	ReportID40
5	saturday	IsDateOf	ReportID40
5	ReportID41	HasLocation	san jose
5	ReportID41	HasWeather	dry
5	ReportID41	HasLowTemp	50F
5	ReportID41	HasHighTemp	60F
5	ReportID41	HasDate	sunday
5	san jose	IsLocationOf	ReportID41
5	dry	IsWeatherOf	ReportID41
5	50F	IsLowTempOf	ReportID41
5	60F	IsHighTempOf	ReportID41
5	sunday	IsDateOf	ReportID41
6	ReportID42	HasLocation	manhattan
6	ReportID42	HasWeather	humid
6	ReportID42	HasLowTemp	80F
6	ReportID42	HasHighTemp	100F
6	ReportID42	HasDate	monday
6	manhattan	IsLocationOf	ReportID42
6	humid	IsWeatherOf	ReportID42
6	80F	IsLowTempOf	ReportID42
6	100F	IsHighTempOf	ReportID42
6	monday	IsDateOf	ReportID42
6	ReportID43	HasLocation	manhattan
6	ReportID43	HasWeather	dew
6	ReportID43	HasLowTemp	20F
6	ReportID43	HasHighTemp	40F
6	ReportID43	HasDate	tuesday
6	manhattan	IsLocationOf	ReportID43
6	dew	IsWeatherOf	ReportID43
6	20F	IsLowTempOf	ReportID43
6	40F	IsHighTempOf	ReportID43
6	tuesday	IsDateOf	ReportID43
6	ReportID44	HasLocation	manhattan
6	ReportID44	HasWeather	rain
6	ReportID44	HasLowTemp	70F
6	ReportID44	HasHighTemp	80F
6	ReportID44	HasDate	wednesday
6	manhattan	IsLocationOf	ReportID44
6	rain	IsWeatherOf	ReportID44
6	70F	IsLowTempOf	ReportID44
6	80F	IsHighTempOf	ReportID44
6	wednesday	IsDateOf	ReportID44
6	ReportID45	HasLocation	manhattan
6	ReportID45	HasWeather	cloudy
6	ReportID45	HasLowTemp	30F
6	ReportID45	HasHighTemp	40F
6	ReportID45	HasDate	thursday
6	manhattan	IsLocationOf	ReportID45
6	cloudy	IsWeatherOf	ReportID45
6	30F	IsLowTempOf	ReportID45
6	40F	IsHighTempOf	ReportID45
6	thursday	IsDateOf	ReportID45
6	ReportID46	HasLocation	manhattan
6	ReportID46	HasWeather	snow
6	ReportID46	HasLowTemp	90F
6	ReportID46	HasHighTemp	100F
6	ReportID46	HasDate	friday
6	manhattan	IsLocationOf	ReportID46
6	snow	IsWeatherOf	ReportID46
6	90F	IsLowTempOf	ReportID46
6	100F	IsHighTempOf	ReportID46
6	friday	IsDateOf	ReportID46
6	ReportID47	HasLocation	manhattan
6	ReportID47	HasWeather	rain
6	ReportID47	HasLowTemp	90F
6	ReportID47	HasHighTemp	100F
6	ReportID47	HasDate	saturday
